# darshan log version: 3.21
# compression method: ZLIB
# exe: ./C_scripts/file_iter_l_name train64_0.h5 0 
# uid: 21512
# jobid: 3480824
# start_time: 1667454937
# start_time_asci: Thu Nov  3 00:55:37 2022
# end_time: 1667454937
# end_time_asci: Thu Nov  3 00:55:37 2022
# nprocs: 1
# run time: 1
# metadata: lib_ver = 3.4.0
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 327 bytes (compressed)
# record table: 145 bytes (compressed)
# POSIX module: 161 bytes (compressed), ver=4
# STDIO module: 51 bytes (compressed), ver=2
# DXT_POSIX module: 13638 bytes (compressed), ver=1
# HEATMAP module: 65 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/tracing	tracefs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/homes/zhd1108	xfs
# mount entry:	/homes/yll6162	xfs
# mount entry:	/homes/wkliao	xfs
# mount entry:	/sys/fs/bpf	bpf
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/vol/cucis	xfs
# mount entry:	/boot/efi	vfat
# mount entry:	/files4	xfs
# mount entry:	/files7	xfs
# mount entry:	/files1	xfs
# mount entry:	/files5	xfs
# mount entry:	/files3	xfs
# mount entry:	/files2	xfs
# mount entry:	/files8	xfs
# mount entry:	/files6	xfs
# mount entry:	/homes	autofs
# mount entry:	/boot	xfs
# mount entry:	/misc	autofs
# mount entry:	/meas	autofs
# mount entry:	/dev	devtmpfs
# mount entry:	/usr	xfs
# mount entry:	/tmp	xfs
# mount entry:	/var	xfs
# mount entry:	/net	autofs
# mount entry:	/vol	autofs
# mount entry:	/	xfs

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 12316929884430929403, file_name: /homes/yll6162/project_metadata/train64_0.h5
# DXT, rank: 0, hostname: acfs.ece.northwestern.edu
# DXT, write_count: 0, read_count: 1494
# DXT, mnt_pt: /homes/yll6162, fs_type: xfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0   read      236         1388512             512      0.0019      0.0019
 X_POSIX       0   read      237         1391024             512      0.0019      0.0019
 X_POSIX       0   read      238         1393560             512      0.0019      0.0019
 X_POSIX       0   read      239         1395744             512      0.0019      0.0019
 X_POSIX       0   read      240         1395880             512      0.0019      0.0019
 X_POSIX       0   read      241         1395920             544      0.0019      0.0019
 X_POSIX       0   read      242         1396464             512      0.0019      0.0019
 X_POSIX       0   read      243         1528072             352      0.0019      0.0019
 X_POSIX       0   read      244         1405824             328      0.0019      0.0019
 X_POSIX       0   read      245         1405672             512      0.0019      0.0019
 X_POSIX       0   read      246         1416168             512      0.0019      0.0019
 X_POSIX       0   read      247         1423712             512      0.0019      0.0019
 X_POSIX       0   read      248         1451864             512      0.0019      0.0019
 X_POSIX       0   read      249         1510948             328      0.0019      0.0019
 X_POSIX       0   read      250         1471664             512      0.0019      0.0019
 X_POSIX       0   read      251         1490024             512      0.0019      0.0019
 X_POSIX       0   read      252         1492400             512      0.0019      0.0019
 X_POSIX       0   read      253         1503140             512      0.0019      0.0019
 X_POSIX       0   read      254         1525248             328      0.0019      0.0019
 X_POSIX       0   read      255         1510788             512      0.0019      0.0019
 X_POSIX       0   read      256         1518224             512      0.0019      0.0019
 X_POSIX       0   read      257         1520744             512      0.0020      0.0020
 X_POSIX       0   read      258         1522928             512      0.0020      0.0020
 X_POSIX       0   read      259         1525112             512      0.0020      0.0020
 X_POSIX       0   read      260         1527936             512      0.0020      0.0020
 X_POSIX       0   read      261         1530472             512      0.0020      0.0020
 X_POSIX       0   read      262         1532656             512      0.0020      0.0020
 X_POSIX       0   read      263         1532792             512      0.0020      0.0020
 X_POSIX       0   read      264         1532832             544      0.0020      0.0020
 X_POSIX       0   read      265         1533376             512      0.0020      0.0020
 X_POSIX       0   read      266         1826068             352      0.0020      0.0020
 X_POSIX       0   read      267         1552368             328      0.0020      0.0020
 X_POSIX       0   read      268         1552216             512      0.0020      0.0020
 X_POSIX       0   read      269         1570920             512      0.0020      0.0020
 X_POSIX       0   read      270         1590048             512      0.0020      0.0020
 X_POSIX       0   read      271         1632344             512      0.0020      0.0020
 X_POSIX       0   read      272         1781336             328      0.0020      0.0020
 X_POSIX       0   read      273         1675280             512      0.0020      0.0020
 X_POSIX       0   read      274         1746408             512      0.0020      0.0020
 X_POSIX       0   read      275         1748784             512      0.0020      0.0020
 X_POSIX       0   read      276         1764852             512      0.0020      0.0020
 X_POSIX       0   read      277         1822060             328      0.0020      0.0020
 X_POSIX       0   read      278         1781176             512      0.0020      0.0020
 X_POSIX       0   read      279         1808412             512      0.0020      0.0020
 X_POSIX       0   read      280         1812116             512      0.0020      0.0020
 X_POSIX       0   read      281         1815844             512      0.0021      0.0021
 X_POSIX       0   read      282         1821924             512      0.0021      0.0021
 X_POSIX       0   read      283         1825932             512      0.0021      0.0021
 X_POSIX       0   read      284         1830012             512      0.0021      0.0021
 X_POSIX       0   read      285         1836092             512      0.0021      0.0021
 X_POSIX       0   read      286         3082792             328      0.0021      0.0021
 X_POSIX       0   read      287         1836228             512      0.0021      0.0021
 X_POSIX       0   read      288         1836268             544      0.0021      0.0021
 X_POSIX       0   read      289         1836812             512      0.0021      0.0021
 X_POSIX       0   read      290         2073024             352      0.0021      0.0021
 X_POSIX       0   read      291         1857044             328      0.0021      0.0021
 X_POSIX       0   read      292         1856892             512      0.0021      0.0021
 X_POSIX       0   read      293         1874636             512      0.0021      0.0021
 X_POSIX       0   read      294         1895236             512      0.0021      0.0021
 X_POSIX       0   read      295         1930012             512      0.0021      0.0021
 X_POSIX       0   read      296         2041020             328      0.0021      0.0021
 X_POSIX       0   read      297         1964788             512      0.0021      0.0021
 X_POSIX       0   read      298         2011852             512      0.0021      0.0021
 X_POSIX       0   read      299         2014228             512      0.0021      0.0021
 X_POSIX       0   read      300         2027488             512      0.0021      0.0021
 X_POSIX       0   read      301         2069640             328      0.0021      0.0021
 X_POSIX       0   read      302         2040860             512      0.0021      0.0021
 X_POSIX       0   read      303         2059240             512      0.0021      0.0021
 X_POSIX       0   read      304         2062320             512      0.0022      0.0022
 X_POSIX       0   read      305         2065392             512      0.0022      0.0022
 X_POSIX       0   read      306         2069504             512      0.0022      0.0022
 X_POSIX       0   read      307         2072888             512      0.0022      0.0022
 X_POSIX       0   read      308         2076312             512      0.0022      0.0022
 X_POSIX       0   read      309         2080424             512      0.0022      0.0022
 X_POSIX       0   read      310         2080560             512      0.0022      0.0022
 X_POSIX       0   read      311         2080600             544      0.0022      0.0022
 X_POSIX       0   read      312         2081144             512      0.0022      0.0022
 X_POSIX       0   read      313         2173064             352      0.0022      0.0022
 X_POSIX       0   read      314         2087416             328      0.0022      0.0022
 X_POSIX       0   read      315         2087264             512      0.0022      0.0022
 X_POSIX       0   read      316         2093584             512      0.0022      0.0022
 X_POSIX       0   read      317         2099752             512      0.0022      0.0022
 X_POSIX       0   read      318         2113600             512      0.0022      0.0022
 X_POSIX       0   read      319         2158400             328      0.0022      0.0022
 X_POSIX       0   read      320         2130520             512      0.0022      0.0022
 X_POSIX       0   read      321         2143920             512      0.0022      0.0022
 X_POSIX       0   read      322         2146296             512      0.0022      0.0022
 X_POSIX       0   read      323         2151672             512      0.0022      0.0022
 X_POSIX       0   read      324         2170552             328      0.0022      0.0022
 X_POSIX       0   read      325         2158240             512      0.0022      0.0022
 X_POSIX       0   read      326         2163840             512      0.0022      0.0022
 X_POSIX       0   read      327         2166048             512      0.0022      0.0022
 X_POSIX       0   read      328         2168232             512      0.0022      0.0022
 X_POSIX       0   read      329         2170416             512      0.0023      0.0023
 X_POSIX       0   read      330         2172928             512      0.0023      0.0023
 X_POSIX       0   read      331         2175464             512      0.0023      0.0023
 X_POSIX       0   read      332         2177648             512      0.0023      0.0023
 X_POSIX       0   read      333         2177784             512      0.0023      0.0023
 X_POSIX       0   read      334         2177824             544      0.0023      0.0023
 X_POSIX       0   read      335         2178368             512      0.0023      0.0023
 X_POSIX       0   read      336         2397540             352      0.0023      0.0023
 X_POSIX       0   read      337         2200000             328      0.0023      0.0023
 X_POSIX       0   read      338         2199848             512      0.0023      0.0023
 X_POSIX       0   read      339         2221528             512      0.0023      0.0023
 X_POSIX       0   read      340         2238992             512      0.0023      0.0023
 X_POSIX       0   read      341         2245544             512      0.0023      0.0023
 X_POSIX       0   read      342         2366856             328      0.0023      0.0023
 X_POSIX       0   read      343         2297024             512      0.0023      0.0023
 X_POSIX       0   read      344         2342008             512      0.0023      0.0023
 X_POSIX       0   read      345         2344384             512      0.0023      0.0023
 X_POSIX       0   read      346         2347060             512      0.0023      0.0023
 X_POSIX       0   read      347         2395028             328      0.0023      0.0023
 X_POSIX       0   read      348         2366696             512      0.0023      0.0023
 X_POSIX       0   read      349         2384284             512      0.0023      0.0023
 X_POSIX       0   read      350         2386492             512      0.0023      0.0023
 X_POSIX       0   read      351         2390956             512      0.0023      0.0023
 X_POSIX       0   read      352         2394892             512      0.0024      0.0024
 X_POSIX       0   read      353         2397404             512      0.0024      0.0024
 X_POSIX       0   read      354         2402220             512      0.0024      0.0024
 X_POSIX       0   read      355         2406156             512      0.0024      0.0024
 X_POSIX       0   read      356         2406292             512      0.0024      0.0024
 X_POSIX       0   read      357         2406332             544      0.0024      0.0024
 X_POSIX       0   read      358         2406876             512      0.0024      0.0024
 X_POSIX       0   read      359         3061376             352      0.0024      0.0024
 X_POSIX       0   read      360         2466684             328      0.0024      0.0024
 X_POSIX       0   read      361         2466532             512      0.0024      0.0024
 X_POSIX       0   read      362         2544964             512      0.0024      0.0024
 X_POSIX       0   read      363         2622284             512      0.0024      0.0024
 X_POSIX       0   read      364         2676644             512      0.0024      0.0024
 X_POSIX       0   read      365         2973244             328      0.0024      0.0024
 X_POSIX       0   read      366         2763996             512      0.0024      0.0024
 X_POSIX       0   read      367         2917076             512      0.0024      0.0024
 X_POSIX       0   read      368         2919452             512      0.0024      0.0024
 X_POSIX       0   read      369         2940092             512      0.0024      0.0024
 X_POSIX       0   read      370         3056352             328      0.0024      0.0024
 X_POSIX       0   read      371         2973084             512      0.0024      0.0024
 X_POSIX       0   read      372         3031136             512      0.0024      0.0024
 X_POSIX       0   read      373         3035856             512      0.0024      0.0024
 X_POSIX       0   read      374         3043288             512      0.0024      0.0024
 X_POSIX       0   read      375         3056216             512      0.0024      0.0024
 X_POSIX       0   read      376         3061240             512      0.0024      0.0024
 X_POSIX       0   read      377         3069024             512      0.0025      0.0025
 X_POSIX       0   read      378         3081952             512      0.0025      0.0025
 X_POSIX       0   read      379         3853788             328      0.0025      0.0025
 X_POSIX       0   read      380         3082088             512      0.0025      0.0025
 X_POSIX       0   read      381         3082128             544      0.0025      0.0025
 X_POSIX       0   read      382         3082672             512      0.0025      0.0025
 X_POSIX       0   read      383         3341880             352      0.0025      0.0025
 X_POSIX       0   read      384         3105224             328      0.0025      0.0025
 X_POSIX       0   read      385         3105072             512      0.0025      0.0025
 X_POSIX       0   read      386         3136992             512      0.0025      0.0025
 X_POSIX       0   read      387         3167064             512      0.0025      0.0025
 X_POSIX       0   read      388         3188016             512      0.0025      0.0025
 X_POSIX       0   read      389         3316352             328      0.0025      0.0025
 X_POSIX       0   read      390         3250184             512      0.0025      0.0025
 X_POSIX       0   read      391         3282144             512      0.0025      0.0025
 X_POSIX       0   read      392         3284520             512      0.0025      0.0025
 X_POSIX       0   read      393         3292632             512      0.0025      0.0025
 X_POSIX       0   read      394         3339368             328      0.0025      0.0025
 X_POSIX       0   read      395         3316192             512      0.0025      0.0025
 X_POSIX       0   read      396         3328848             512      0.0025      0.0025
 X_POSIX       0   read      397         3331056             512      0.0025      0.0025
 X_POSIX       0   read      398         3336392             512      0.0025      0.0025
 X_POSIX       0   read      399         3339232             512      0.0025      0.0025
 X_POSIX       0   read      400         3341744             512      0.0026      0.0026
 X_POSIX       0   read      401         3347432             512      0.0026      0.0026
 X_POSIX       0   read      402         3350272             512      0.0026      0.0026
 X_POSIX       0   read      403         3350408             512      0.0026      0.0026
 X_POSIX       0   read      404         3350448             544      0.0026      0.0026
 X_POSIX       0   read      405         3350992             512      0.0026      0.0026
 X_POSIX       0   read      406         3677756             352      0.0026      0.0026
 X_POSIX       0   read      407         3392480             328      0.0026      0.0026
 X_POSIX       0   read      408         3392328             512      0.0026      0.0026
 X_POSIX       0   read      409         3434040             512      0.0026      0.0026
 X_POSIX       0   read      410         3474432             512      0.0026      0.0026
 X_POSIX       0   read      411         3521560             512      0.0026      0.0026
 X_POSIX       0   read      412         3646924             328      0.0026      0.0026
 X_POSIX       0   read      413         3570032             512      0.0026      0.0026
 X_POSIX       0   read      414         3608072             512      0.0026      0.0026
 X_POSIX       0   read      415         3610448             512      0.0026      0.0026
 X_POSIX       0   read      416         3628352             512      0.0026      0.0026
 X_POSIX       0   read      417         3673340             328      0.0026      0.0026
 X_POSIX       0   read      418         3646764             512      0.0026      0.0026
 X_POSIX       0   read      419         3661580             512      0.0026      0.0026
 X_POSIX       0   read      420         3665692             512      0.0026      0.0026
 X_POSIX       0   read      421         3669884             512      0.0026      0.0026
 X_POSIX       0   read      422         3673204             512      0.0026      0.0026
 X_POSIX       0   read      423         3677620             512      0.0027      0.0027
 X_POSIX       0   read      424         3682164             512      0.0027      0.0027
 X_POSIX       0   read      425         3685484             512      0.0027      0.0027
 X_POSIX       0   read      426         3685620             512      0.0027      0.0027
 X_POSIX       0   read      427         3685660             544      0.0027      0.0027
 X_POSIX       0   read      428         3686204             512      0.0027      0.0027
 X_POSIX       0   read      429         3757996             352      0.0027      0.0027
 X_POSIX       0   read      430         3688524             328      0.0027      0.0027
 X_POSIX       0   read      431         3688372             512      0.0027      0.0027
 X_POSIX       0   read      432         3690900             512      0.0027      0.0027
 X_POSIX       0   read      433         3693100             512      0.0027      0.0027
 X_POSIX       0   read      434         3699012             512      0.0027      0.0027
 X_POSIX       0   read      435         3739588             328      0.0027      0.0027
 X_POSIX       0   read      436         3707676             512      0.0027      0.0027
 X_POSIX       0   read      437         3731156             512      0.0027      0.0027
 X_POSIX       0   read      438         3733532             512      0.0027      0.0027
 X_POSIX       0   read      439         3735956             512      0.0027      0.0027
 X_POSIX       0   read      440         3755484             328      0.0027      0.0027
 X_POSIX       0   read      441         3739428             512      0.0027      0.0027
 X_POSIX       0   read      442         3748772             512      0.0027      0.0027
 X_POSIX       0   read      443         3750980             512      0.0027      0.0027
 X_POSIX       0   read      444         3753164             512      0.0027      0.0027
 X_POSIX       0   read      445         3755348             512      0.0027      0.0027
 X_POSIX       0   read      446         3757860             512      0.0027      0.0027
 X_POSIX       0   read      447         3760396             512      0.0027      0.0027
 X_POSIX       0   read      448         3762580             512      0.0027      0.0028
 X_POSIX       0   read      449         3762716             512      0.0028      0.0028
 X_POSIX       0   read      450         3762756             544      0.0028      0.0028
 X_POSIX       0   read      451         3763300             512      0.0028      0.0028
 X_POSIX       0   read      452         3848364             352      0.0028      0.0028
 X_POSIX       0   read      453         3766484             328      0.0028      0.0028
 X_POSIX       0   read      454         3766332             512      0.0028      0.0028
 X_POSIX       0   read      455         3769468             512      0.0028      0.0028
 X_POSIX       0   read      456         3772148             512      0.0028      0.0028
 X_POSIX       0   read      457         3783788             512      0.0028      0.0028
 X_POSIX       0   read      458         3831828             328      0.0028      0.0028
 X_POSIX       0   read      459         3800196             512      0.0028      0.0028
 X_POSIX       0   read      460         3818140             512      0.0028      0.0028
 X_POSIX       0   read      461         3820516             512      0.0028      0.0028
 X_POSIX       0   read      462         3825136             512      0.0028      0.0028
 X_POSIX       0   read      463         3845852             328      0.0028      0.0028
 X_POSIX       0   read      464         3831668             512      0.0028      0.0028
 X_POSIX       0   read      465         3839140             512      0.0028      0.0028
 X_POSIX       0   read      466         3841348             512      0.0028      0.0028
 X_POSIX       0   read      467         3843532             512      0.0028      0.0028
 X_POSIX       0   read      468         3845716             512      0.0028      0.0028
 X_POSIX       0   read      469         3848228             512      0.0028      0.0028
 X_POSIX       0   read      470         3850764             512      0.0028      0.0028
 X_POSIX       0   read      471         3852948             512      0.0028      0.0028
 X_POSIX       0   read      472         5378624             328      0.0028      0.0028
 X_POSIX       0   read      473         3853084             512      0.0028      0.0028
 X_POSIX       0   read      474         3853124             544      0.0028      0.0029
 X_POSIX       0   read      475         3853668             512      0.0029      0.0029
 X_POSIX       0   read      476         4643056             352      0.0029      0.0029
 X_POSIX       0   read      477         3924060             328      0.0029      0.0029
 X_POSIX       0   read      478         3923908             512      0.0029      0.0029
 X_POSIX       0   read      479         3999252             512      0.0029      0.0029
 X_POSIX       0   read      480         4075324             512      0.0029      0.0029
 X_POSIX       0   read      481         4197556             512      0.0029      0.0029
 X_POSIX       0   read      482         4535080             328      0.0029      0.0029
 X_POSIX       0   read      483         4282124             512      0.0029      0.0029
 X_POSIX       0   read      484         4454468             512      0.0029      0.0029
 X_POSIX       0   read      485         4456844             512      0.0029      0.0029
 X_POSIX       0   read      486         4502936             512      0.0029      0.0029
 X_POSIX       0   read      487         4632376             328      0.0029      0.0029
 X_POSIX       0   read      488         4534920             512      0.0029      0.0029
 X_POSIX       0   read      489         4600136             512      0.0029      0.0029
 X_POSIX       0   read      490         4610512             512      0.0029      0.0029
 X_POSIX       0   read      491         4617720             512      0.0029      0.0029
 X_POSIX       0   read      492         4632240             512      0.0029      0.0029
 X_POSIX       0   read      493         4642920             512      0.0029      0.0029
 X_POSIX       0   read      494         4650480             512      0.0029      0.0029
 X_POSIX       0   read      495         4665000             512      0.0029      0.0029
 X_POSIX       0   read      496         4665136             512      0.0029      0.0029
 X_POSIX       0   read      497         4665176             544      0.0029      0.0029
 X_POSIX       0   read      498         4665720             512      0.0029      0.0029
 X_POSIX       0   read      499         4815736             352      0.0029      0.0029
 X_POSIX       0   read      500         4674344             328      0.0029      0.0029
 X_POSIX       0   read      501         4674192             512      0.0029      0.0029
 X_POSIX       0   read      502         4686896             512      0.0030      0.0030
 X_POSIX       0   read      503         4699256             512      0.0030      0.0030
 X_POSIX       0   read      504         4712656             512      0.0030      0.0030
 X_POSIX       0   read      505         4793896             328      0.0030      0.0030
 X_POSIX       0   read      506         4744328             512      0.0030      0.0030
 X_POSIX       0   read      507         4774016             512      0.0030      0.0030
 X_POSIX       0   read      508         4776392             512      0.0030      0.0030
 X_POSIX       0   read      509         4781624             512      0.0030      0.0030
 X_POSIX       0   read      510         4813224             328      0.0030      0.0030
 X_POSIX       0   read      511         4793736             512      0.0030      0.0030
 X_POSIX       0   read      512         4805456             512      0.0030      0.0030
 X_POSIX       0   read      513         4807664             512      0.0030      0.0030
 X_POSIX       0   read      514         4810456             512      0.0030      0.0030
 X_POSIX       0   read      515         4813088             512      0.0030      0.0030
 X_POSIX       0   read      516         4815600             512      0.0030      0.0030
 X_POSIX       0   read      517         4818744             512      0.0030      0.0030
 X_POSIX       0   read      518         4821376             512      0.0030      0.0030
 X_POSIX       0   read      519         4821512             512      0.0030      0.0030
 X_POSIX       0   read      520         4821552             544      0.0030      0.0030
 X_POSIX       0   read      521         4822096             512      0.0030      0.0030
 X_POSIX       0   read      522         5110832             352      0.0030      0.0030
 X_POSIX       0   read      523         4848672             328      0.0030      0.0030
 X_POSIX       0   read      524         4848520             512      0.0030      0.0030
 X_POSIX       0   read      525         4873176             512      0.0030      0.0031
 X_POSIX       0   read      526         4896576             512      0.0031      0.0031
 X_POSIX       0   read      527         4957272             512      0.0031      0.0031
 X_POSIX       0   read      528         5071188             328      0.0031      0.0031
 X_POSIX       0   read      529         4980176             512      0.0031      0.0031
 X_POSIX       0   read      530         5036872             512      0.0031      0.0031
 X_POSIX       0   read      531         5039248             512      0.0031      0.0031
 X_POSIX       0   read      532         5062192             512      0.0031      0.0031
 X_POSIX       0   read      533         5105296             328      0.0031      0.0031
 X_POSIX       0   read      534         5071028             512      0.0031      0.0031
 X_POSIX       0   read      535         5092864             512      0.0031      0.0031
 X_POSIX       0   read      536         5098096             512      0.0031      0.0031
 X_POSIX       0   read      537         5100280             512      0.0031      0.0031
 X_POSIX       0   read      538         5105160             512      0.0031      0.0031
 X_POSIX       0   read      539         5110696             512      0.0031      0.0031
 X_POSIX       0   read      540         5113232             512      0.0031      0.0031
 X_POSIX       0   read      541         5118112             512      0.0031      0.0031
 X_POSIX       0   read      542         5118248             512      0.0031      0.0031
 X_POSIX       0   read      543         5118288             544      0.0031      0.0031
 X_POSIX       0   read      544         5118832             512      0.0031      0.0031
 X_POSIX       0   read      545         5369240             352      0.0031      0.0031
 X_POSIX       0   read      546         5133936             328      0.0031      0.0031
 X_POSIX       0   read      547         5133784             512      0.0031      0.0031
 X_POSIX       0   read      548         5152520             512      0.0031      0.0031
 X_POSIX       0   read      549         5170800             512      0.0031      0.0031
 X_POSIX       0   read      550         5216040             512      0.0032      0.0032
 X_POSIX       0   read      551         5325156             328      0.0032      0.0032
 X_POSIX       0   read      552         5228768             512      0.0032      0.0032
 X_POSIX       0   read      553         5300344             512      0.0032      0.0032
 X_POSIX       0   read      554         5302720             512      0.0032      0.0032
 X_POSIX       0   read      555         5320012             512      0.0032      0.0032
 X_POSIX       0   read      556         5364960             328      0.0032      0.0032
 X_POSIX       0   read      557         5324996             512      0.0032      0.0032
 X_POSIX       0   read      558         5352520             512      0.0032      0.0032
 X_POSIX       0   read      559         5356496             512      0.0032      0.0032
 X_POSIX       0   read      560         5358680             512      0.0032      0.0032
 X_POSIX       0   read      561         5364824             512      0.0032      0.0032
 X_POSIX       0   read      562         5369104             512      0.0032      0.0032
 X_POSIX       0   read      563         5371640             512      0.0032      0.0032
 X_POSIX       0   read      564         5377784             512      0.0032      0.0032
 X_POSIX       0   read      565         5852024             328      0.0032      0.0032
 X_POSIX       0   read      566         5377920             512      0.0032      0.0032
 X_POSIX       0   read      567         5377960             544      0.0032      0.0032
 X_POSIX       0   read      568         5378504             512      0.0032      0.0032
 X_POSIX       0   read      569         5458932             352      0.0032      0.0032
 X_POSIX       0   read      570         5381152             328      0.0032      0.0032
 X_POSIX       0   read      571         5381000             512      0.0032      0.0032
 X_POSIX       0   read      572         5383528             512      0.0032      0.0032
 X_POSIX       0   read      573         5385728             512      0.0032      0.0032
 X_POSIX       0   read      574         5398040             512      0.0032      0.0032
 X_POSIX       0   read      575         5438272             328      0.0032      0.0033
 X_POSIX       0   read      576         5400240             512      0.0033      0.0033
 X_POSIX       0   read      577         5428584             512      0.0033      0.0033
 X_POSIX       0   read      578         5430960             512      0.0033      0.0033
 X_POSIX       0   read      579         5435904             512      0.0033      0.0033
 X_POSIX       0   read      580         5456420             328      0.0033      0.0033
 X_POSIX       0   read      581         5438112             512      0.0033      0.0033
 X_POSIX       0   read      582         5449364             512      0.0033      0.0033
 X_POSIX       0   read      583         5451572             512      0.0033      0.0033
 X_POSIX       0   read      584         5453756             512      0.0033      0.0033
 X_POSIX       0   read      585         5456284             512      0.0033      0.0033
 X_POSIX       0   read      586         5458796             512      0.0033      0.0033
 X_POSIX       0   read      587         5461332             512      0.0033      0.0033
 X_POSIX       0   read      588         5463860             512      0.0033      0.0033
 X_POSIX       0   read      589         5463996             512      0.0033      0.0033
 X_POSIX       0   read      590         5464036             544      0.0033      0.0033
 X_POSIX       0   read      591         5464580             512      0.0033      0.0033
 X_POSIX       0   read      592         5558436             352      0.0033      0.0033
 X_POSIX       0   read      593         5467828             328      0.0033      0.0033
 X_POSIX       0   read      594         5467676             512      0.0033      0.0033
 X_POSIX       0   read      595         5473180             512      0.0033      0.0033
 X_POSIX       0   read      596         5478452             512      0.0033      0.0033
 X_POSIX       0   read      597         5493644             512      0.0033      0.0033
 X_POSIX       0   read      598         5539228             328      0.0033      0.0033
 X_POSIX       0   read      599         5502276             512      0.0033      0.0033
 X_POSIX       0   read      600         5527196             512      0.0033      0.0033
 X_POSIX       0   read      601         5529572             512      0.0034      0.0034
 X_POSIX       0   read      602         5535488             512      0.0034      0.0034
 X_POSIX       0   read      603         5555924             328      0.0034      0.0034
 X_POSIX       0   read      604         5539068             512      0.0034      0.0034
 X_POSIX       0   read      605         5549132             512      0.0034      0.0034
 X_POSIX       0   read      606         5551340             512      0.0034      0.0034
 X_POSIX       0   read      607         5553524             512      0.0034      0.0034
 X_POSIX       0   read      608         5555788             512      0.0034      0.0034
 X_POSIX       0   read      609         5558300             512      0.0034      0.0034
 X_POSIX       0   read      610         5560836             512      0.0034      0.0034
 X_POSIX       0   read      611         5563100             512      0.0034      0.0034
 X_POSIX       0   read      612         5563236             512      0.0034      0.0034
 X_POSIX       0   read      613         5563276             544      0.0034      0.0034
 X_POSIX       0   read      614         5563820             512      0.0034      0.0034
 X_POSIX       0   read      615         5790608             352      0.0034      0.0034
 X_POSIX       0   read      616         5580316             328      0.0034      0.0034
 X_POSIX       0   read      617         5580164             512      0.0034      0.0034
 X_POSIX       0   read      618         5596548             512      0.0034      0.0034
 X_POSIX       0   read      619         5610876             512      0.0034      0.0034
 X_POSIX       0   read      620         5645940             512      0.0034      0.0035
 X_POSIX       0   read      621         5758804             328      0.0035      0.0035
 X_POSIX       0   read      622         5682220             512      0.0035      0.0035
 X_POSIX       0   read      623         5729060             512      0.0035      0.0035
 X_POSIX       0   read      624         5731436             512      0.0035      0.0035
 X_POSIX       0   read      625         5744804             512      0.0035      0.0035
 X_POSIX       0   read      626         5787200             328      0.0035      0.0035
 X_POSIX       0   read      627         5758644             512      0.0035      0.0035
 X_POSIX       0   read      628         5776736             512      0.0035      0.0035
 X_POSIX       0   read      629         5779840             512      0.0035      0.0035
 X_POSIX       0   read      630         5783016             512      0.0035      0.0035
 X_POSIX       0   read      631         5787064             512      0.0035      0.0035
 X_POSIX       0   read      632         5790472             512      0.0035      0.0035
 X_POSIX       0   read      633         5794000             512      0.0035      0.0035
 X_POSIX       0   read      634         5798048             512      0.0035      0.0035
 X_POSIX       0   read      635         5798184             512      0.0035      0.0035
 X_POSIX       0   read      636         5798224             544      0.0035      0.0035
 X_POSIX       0   read      637         5798768             512      0.0035      0.0035
 X_POSIX       0   read      638         5846600             352      0.0035      0.0035
 X_POSIX       0   read      639         5801088             328      0.0035      0.0035
 X_POSIX       0   read      640         5800936             512      0.0035      0.0035
 X_POSIX       0   read      641         5803464             512      0.0035      0.0035
 X_POSIX       0   read      642         5805664             512      0.0035      0.0035
 X_POSIX       0   read      643         5808024             512      0.0036      0.0036
 X_POSIX       0   read      644         5835000             328      0.0036      0.0036
 X_POSIX       0   read      645         5820368             512      0.0036      0.0036
 X_POSIX       0   read      646         5825384             512      0.0036      0.0036
 X_POSIX       0   read      647         5827760             512      0.0036      0.0036
 X_POSIX       0   read      648         5829928             512      0.0036      0.0036
 X_POSIX       0   read      649         5844088             328      0.0036      0.0036
 X_POSIX       0   read      650         5834840             512      0.0036      0.0036
 X_POSIX       0   read      651         5837376             512      0.0036      0.0036
 X_POSIX       0   read      652         5839584             512      0.0036      0.0036
 X_POSIX       0   read      653         5841768             512      0.0036      0.0036
 X_POSIX       0   read      654         5843952             512      0.0036      0.0036
 X_POSIX       0   read      655         5846464             512      0.0036      0.0036
 X_POSIX       0   read      656         5849000             512      0.0036      0.0036
 X_POSIX       0   read      657         5851184             512      0.0036      0.0036
 X_POSIX       0   read      658         6805084             328      0.0036      0.0036
 X_POSIX       0   read      659         5851320             512      0.0036      0.0036
 X_POSIX       0   read      660         5851360             544      0.0036      0.0036
 X_POSIX       0   read      661         5851904             512      0.0036      0.0036
 X_POSIX       0   read      662         6071772             352      0.0036      0.0036
 X_POSIX       0   read      663         5875096             328      0.0036      0.0036
