Segment        Offset         Length         
319            27936900       2432           
320            28071668       2368           
321            28121396       2312           
322            28243300       2328           
323            28319144       2320           
324            28344240       2032           
325            28450876       2304           
326            28462348       2288           
327            28501612       2520           
328            28509708       2416           
329            28701932       2368           
330            28777272       2312           
331            28842440       2328           
332            28872456       2320           
333            28885576       2032           
334            29050624       2304           
335            29070208       2288           
336            29392196       2520           
337            29455128       2416           
338            29624536       2368           
339            29675908       2312           
340            29707244       2328           
341            29733216       2320           
342            29755304       2032           
343            29985544       2304           
344            30011176       2288           
345            30346716       2520           
346            30401688       2416           
347            30460216       2368           
348            30482524       2312           
349            30499396       2328           
350            30519428       2320           
351            30526660       2032           
352            30567736       2304           
353            30573992       2288           
354            30731276       2520           
355            30765516       2416           
356            30962060       2368           
357            31014196       2312           
358            31256588       2328           
359            31432736       2320           
360            31451000       2032           
361            31504216       2304           
362            31512120       2288           
363            31552008       2520           
364            31562692       2416           
365            31803252       2368           
366            31882656       2312           
367            32012520       2328           
368            32130744       2320           
369            32144856       2032           
370            32177772       2304           
371            32183324       2288           
372            32466352       2520           
373            32521108       2416           
374            32664324       2368           
375            32709756       2312           
376            32812964       2328           
377            32889100       2320           
378            32916540       2032           
379            33091944       2304           
380            33110712       2288           
381            33525792       2520           
382            33598888       2416           
383            33908280       2368           
384            33996392       2312           
385            34057072       2328           
386            34112120       2320           
387            34189176       2032           
388            34701904       2304           
389            34750416       3832           
390            34795600       2520           
391            34805672       2416           
392            35009832       2368           
393            35075544       2312           
394            35226984       2328           
395            35372088       2320           
396            35392936       2032           
397            35576224       2304           
398            35596512       2288           
399            35762224       2520           
400            35804060       2416           
401            35922412       2368           
402            35968176       2312           
403            36025824       2328           
404            36077492       2320           
405            36087836       2032           
406            36124680       2304           
407            36130264       2288           
408            36249116       2520           
409            36274956       2416           
410            36460220       2368           
411            36530620       2312           
412            36566844       2328           
413            36594400       2320           
414            36612952       2032           
415            36747196       2304           
416            36762092       2288           
417            36816280       2520           
418            36829280       2416           
419            36972896       2368           
420            37028916       2312           
421            37185380       2328           
422            37281720       2320           
423            37319648       2032           
424            37515132       2304           
425            37534540       2288           
426            37613292       2520           
427            37625584       2416           
428            37698080       2368           
429            37726636       2312           
430            37812692       2328           
431            37907048       2320           
432            37918720       2032           
433            38031696       2304           
434            38047024       2288           
435            38059872       2520           
436            38064500       2416           
437            38257796       2368           
438            38314612       2312           
439            38432244       2328           
440            38536052       2320           
441            38581156       2032           
442            38785688       2304           
443            38804232       2288           
444            38885372       2520           
445            38900428       2416           
446            38966348       2368           
447            38994144       2312           
448            39122840       2328           
449            39242712       2320           
450            39262616       2032           
451            39346316       2304           
452            39356668       2288           
453            39615648       2520           
454            39673624       2416           
455            39714120       2368           
456            39732244       2312           
457            39768228       2328           
458            39800928       2320           
459            39815560       2032           
460            39910632       2304           
461            39921864       2288           
462            40335220       2520           
463            40397168       2416           
464            40562480       2368           
465            40617480       2312           
466            40737016       2328           
467            40858316       2320           
468            40875028       2032           
469            40961932       2304           
470            40973260       2288           
471            41320124       2520           
472            41383952       2416           
473            41491120       2368           
474            41523896       2312           
475            41562672       2328           
476            41603308       2320           
477            41639444       2032           
478            41941208       2304           
479            41972488       2288           
480            42111256       2520           
481            42144524       2416           
482            42335260       2368           
483            42407776       2312           
484            42447240       2328           
485            42468200       2320           
486            42484504       2032           
487            42749016       2304           
488            42776568       2288           
489            42917652       2520           
490            42948068       2416           
491            43187556       2368           
492            43262528       2312           
493            43418416       2328           
494            43496716       2320           
495            43510644       2032           
496            43570428       2304           
497            43578748       2288           
498            43635640       2520           
499            43648176       2416           
500            44417664       2368           
501            44621664       2312           
502            44812648       2328           
503            44931632       2320           
504            44955360       2032           
505            45073364       2304           
506            45086404       2288           
507            45245692       2520           
508            45281948       2416           
509            45356316       2368           
510            45386848       2312           
511            45542504       2328           
512            45680688       2320           
513            45697232       2032           
514            45764936       2304           
515            45774344       2288           
516            45949676       2520           
517            45986760       2416           
518            46060504       2368           
519            46086560       2312           
520            46166296       2328           
521            46197072       2320           
522            46208624       2032           
523            46326560       2304           
524            46341568       2288           
525            46574692       2520           
526            46622472       2416           
527            46698536       2368           
528            46728540       2312           
529            46759116       2328           
530            46786852       2320           
531            46793668       2032           
532            46894020       2304           
533            46905700       2288           
534            47079172       2520           
535            47098420       2416           
536            47117988       2368           
537            47126872       2312           
538            47190296       2328           
539            47282028       2320           
540            47296868       2032           
541            47336676       2304           
542            47342340       2288           
543            47370300       2520           
544            47376736       2416           
545            47440832       2368           
546            47468852       2312           
547            47498588       2328           
548            47516124       2320           
549            47520220       2440           
550            47645412       2032           
551            47689244       2432           
552            47787260       2368           
553            47825284       2312           
554            47934020       2328           
555            48046784       1960           
556            48064648       2376           
557            48092540       2400           
558            48096636       2384           
559            48305896       2392           
560            48337456       2432           
561            48506624       2032           
562            48554084       2432           
563            48973076       2368           
564            49092068       2312           
565            49194372       2328           
566            49253168       2320           
567            49300568       2032           
568            49493836       2304           
569            49510556       2288           
570            49676428       2520           
571            49719372       2416           
572            49837820       2368           
573            49880136       2312           
574            50008952       2328           
575            50105756       2320           
576            50125524       2032           
577            50309536       2304           
578            50329360       2288           
579            50416420       2520           
580            50435708       2416           
581            50598412       2368           
582            50649856       2312           
583            50894472       2328           
584            51103156       2320           
585            51132812       2032           
586            51294384       2304           
587            51313408       2288           
588            51455944       2520           
589            51489120       2416           
590            51611664       2368           
591            51648692       2312           
592            51782228       2328           
593            51900784       2320           
594            51925032       2032           
595            52024696       2304           
596            52035896       2288           
597            52132084       2520           
598            52156900       2416           
599            52383892       2368           
600            52451568       2312           
601            52688656       2328           
602            52883276       2320           
603            52917220       2032           
604            53078004       2304           
605            53096564       2288           
606            53109960       2520           
607            53114072       2416           
608            53211176       2368           
609            53249876       2312           
610            53282012       2328           
611            53314296       2320           
612            53324752       2032           
613            53401748       2304           
614            53411780       2288           
615            53627728       2520           
616            53671120       2416           
617            53711632       2368           
618            53726648       2312           
619            53761840       2328           
620            53781784       2320           
621            53807768       2032           
622            54008760       2304           
623            54029720       2288           
624            54171680       2520           
625            54212272       2416           
626            54484080       2368           
627            54552268       2312           
628            54728388       2328           
629            54858228       2320           
630            54880580       2032           
631            54969504       2304           
632            54980208       2288           
633            55307144       2520           
634            55372020       2416           
635            55482820       2368           
636            55519504       2312           
637            55678992       2328           
638            55810332       2320           
639            55827204       2032           
640            55871684       2304           
641            55878564       2288           
642            55971512       2520           
643            55988232       2416           
644            56055976       2368           
645            56079660       2312           
646            56139860       2328           
647            56176476       2320           
648            56187276       2032           
649            56247600       2304           
650            56255584       2288           
651            56354260       2520           
652            56374876       2416           
653            56570780       2368           
654            56637688       2312           
655            56724120       2328           
656            56794760       2320           
657            56811640       2032           
658            56879036       2304           
659            56887212       2288           
660            57100552       2520           
661            57138676       2416           
662            57260756       2368           
663            57304752       2312           
664            57524336       2328           
665            57717032       2320           
666            57749336       2032           
667            57915396       2304           
668            57933972       2288           
669            58042192       2520           
670            58067208       2416           
671            58203096       2368           
672            58248728       2312           
673            58314832       2328           
674            58382144       2320           
675            58400688       2032           
676            58555244       2304           
677            58573244       2288           
678            58778508       2520           
679            58817384       2416           
680            58847688       2368           
681            58861444       2312           
682            58972500       2328           
683            59087412       2320           
684            59110244       2032           
685            59301880       2304           
686            59324328       2288           
687            59456800       2520           
688            59480376       2416           
689            59556648       2368           
690            59588244       2312           
691            59727196       2328           
692            59843532       2320           
693            59901964       2032           
694            60306184       2304           
695            60344344       2288           
696            60473092       2520           
697            60494400       2416           
698            60822928       2368           
699            60932784       2312           
700            61204032       2328           
701            61482136       2320           
702            61509816       2032           
703            61580840       2304           
704            61590952       2288           
705            61662304       2520           
706            61676672       2416           
707            61801184       2368           
708            61850968       2312           
709            62020024       2328           
710            62138652       2320           
711            62153540       2032           
712            62253844       2304           
713            62267220       2288           
714            62311804       2520           
715            62320780       2416           
716            62481020       2368           
717            62544328       2312           
718            62565232       2328           
719            62575892       2320           
720            62676348       2032           
721            63344932       2304           
722            63405124       2288           
723            63537004       2520           
724            63565096       2416           
725            63668072       2368           
726            63696500       2312           
727            63725004       2328           
728            63748724       2320           
729            63756228       2032           
730            63838752       2304           
731            63849968       2288           
732            63871760       2520           
733            63877208       2416           
734            63946040       2368           
735            63973584       2312           
736            64247280       2328           
737            64424680       2320           
738            64444104       2032           
739            64474164       2304           
740            64479332       2288           
741            64719800       2520           
742            64770144       2416           
743            65026656       2368           
744            65093644       2312           
745            65249004       2328           
746            65406448       2320           
747            65435992       2032           
748            65597576       2304           
749            65615752       2288           
750            65726064       2520           
751            65750380       2416           
752            65958332       2368           
753            66014952       2312           
754            66294976       2328           
755            66501196       2320           
756            66539508       2032           
757            66672580       2304           
758            66686340       2288           
759            66719020       2520           
760            66729204       2416           
761            66874036       2368           
762            66924680       2312           
763            67022768       2328           
764            67097832       2320           
765            67124904       2032           
766            67297856       2304           
767            67316224       2288           
768            67377244       2520           
769            67390780       2416           
770            67425260       2368           
771            67440032       2312           
772            67505736       2328           
773            67586940       2320           
774            67602644       2032           
775            67637892       2304           
776            67642404       2288           
777            67707272       2520           
778            67719184       2416           
779            67790912       2368           
780            67817960       2312           
781            67928528       2328           
782            68016592       2320           
783            68044672       2032           
784            68230772       2304           
785            68250916       6536           
786            68525276       2432           
787            68546548       2376           
788            68609840       2432           
789            68648360       2432           
790            69032728       2416           
791            69067568       2416           
792            69255192       2416           
793            69301940       2432           
794            69412364       2032           
795            69454564       2432           
796            69855044       2368           
797            69976768       2312           
798            70081928       2328           
799            70139696       2320           
800            70147760       2440           
801            70340348       2032           
802            70399880       2432           
803            70502024       2368           
804            70546168       2312           
805            70592560       2328           
806            70629448       1960           
807            70697928       2376           
808            70908272       2400           
809            70924856       2384           
810            70992360       2392           
811            71005176       2432           
812            71056676       2032           
813            71074240       2432           
814            71124208       2368           
815            71140360       2312           
816            71231064       2328           
817            71321868       2320           
818            71361796       2032           
819            71583904       2304           
820            71605680       2288           
821            71800220       2520           
822            71836548       2416           
823            71920260       2368           
824            71949912       2312           
825            72120536       2328           
826            72210172       2320           
827            72322676       2032           
828            73063796       2304           
829            73135636       2288           
830            73186564       2520           
831            73200852       2416           
832            73744356       2368           
833            73920916       2312           
834            73963348       2328           
835            73987228       2320           
836            73991964       2032           
837            74020084       2304           
838            74025268       2288           
839            74094056       2520           
840            74109504       2416           
841            74193792       2368           
842            74221304       2312           
843            74290104       2328           
844            74333700       2320           
845            74353340       2032           
846            74598948       2304           
847            74626212       2288           
848            74757312       2520           
849            74778508       2416           
850            74818444       2368           
851            74835700       2312           
852            75016972       2328           
853            75184628       2320           
854            75250532       2032           
855            75664928       2304           
856            75705008       2288           
857            75870496       2520           
858            75905160       2416           
859            76002136       2368           
860            76031904       2312           
861            76097640       2328           
862            76142056       2320           
863            76200104       2032           
864            76699572       2304           
865            76749764       2288           
866            77266832       2520           
867            77368344       2416           
868            77487016       2368           
869            77524780       2312           
870            77652884       2328           
871            77743612       2320           
872            77755324       2032           
873            77781436       2304           
874            77786460       2288           
875            78031384       2520           
876            78077136       2416           
877            78261216       2368           
878            78337020       2312           
879            78391244       2328           
880            78428352       2320           
881            78438568       2032           
882            78751732       2304           
883            78785028       2288           
884            79417760       2520           
885            79533176       2416           
886            79715560       2368           
887            79776072       2312           
888            79881624       2328           
889            79939964       2320           
890            79950308       2032           
891            80001884       2304           
892            80008668       2288           
893            80351548       2520           
894            80415264       2416           
895            80735200       2368           
896            80820476       2312           
897            80888980       2328           
898            80933136       2320           
899            80962120       2032           
900            81244676       2304           
901            81275284       2288           
902            81396692       2520           
903            81415492       2416           
904            81827460       2368           
905            81948400       2312           
906            82002664       2328           
907            82037208       2320           
908            82043496       2032           
909            82057080       2304           
910            82061176       2288           
911            82222736       2520           
912            82259448       2416           
913            82326824       2368           
914            82359896       2312           
915            82453832       2328           
916            82576168       2320           
917            82590136       2032           
918            82639432       2304           
919            82646792       2288           
920            83058092       2520           
921            83138820       2416           
922            83159316       2368           
923            83168852       2312           
924            83308316       2328           
925            83460424       2320           
926            83483744       2032           
927            83555576       2304           
928            83564376       2288           
929            84238260       2520           
930            84357464       2416           
931            84413528       2368           
932            84432964       2312           
933            84484140       2328           
934            84526904       2320           
935            84537888       2032           
936            84593088       2304           
937            84600640       2288           
938            84696880       2520           
939            84714820       2416           
940            85043636       2368           
941            85141788       2312           
942            85520492       2328           
943            85784324       2320           
944            85853092       2032           
945            86151436       2304           
946            86178508       2288           
947            86326716       2520           
948            86357900       2416           
949            86396780       2368           
950            86413940       2312           
951            86466012       2328           
952            86516188       2320           
953            86525948       2032           
954            86571520       2304           
955            86578160       2288           
956            87072064       2520           
957            87155576       2416           
958            87328840       2368           
959            87382956       2312           
960            87438244       2328           
961            87501872       2320           
962            87522936       2032           
963            87721364       2304           
964            87744100       2288           
965            87828448       2520           
966            87849512       2416           
967            87955608       2368           
968            87998708       2312           
969            88062956       2328           
970            88111352       2320           
971            88176736       2032           
972            88688352       2304           
973            88735808       2288           
974            88951432       2520           
975            88984596       2416           
976            89172164       2368           
977            89232104       2312           
