# darshan log version: 3.21
# compression method: ZLIB
# exe: ./C_scripts/file_iter_l_name train64_4194304.h5 4194304 
# uid: 21512
# jobid: 2318893
# start_time: 1670488253
# start_time_asci: Thu Dec  8 02:30:53 2022
# end_time: 1670488253
# end_time_asci: Thu Dec  8 02:30:53 2022
# nprocs: 1
# run time: 1
# metadata: lib_ver = 3.4.0
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 335 bytes (compressed)
# record table: 162 bytes (compressed)
# POSIX module: 161 bytes (compressed), ver=4
# STDIO module: 49 bytes (compressed), ver=2
# DXT_POSIX module: 12499 bytes (compressed), ver=1
# HEATMAP module: 78 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/tracing	tracefs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/homes/zhd1108	xfs
# mount entry:	/homes/yll6162	xfs
# mount entry:	/homes/wkliao	xfs
# mount entry:	/sys/fs/bpf	bpf
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/vol/cucis	xfs
# mount entry:	/boot/efi	vfat
# mount entry:	/files4	xfs
# mount entry:	/files7	xfs
# mount entry:	/files1	xfs
# mount entry:	/files5	xfs
# mount entry:	/files3	xfs
# mount entry:	/files2	xfs
# mount entry:	/files8	xfs
# mount entry:	/files6	xfs
# mount entry:	/homes	autofs
# mount entry:	/boot	xfs
# mount entry:	/misc	autofs
# mount entry:	/meas	autofs
# mount entry:	/dev	devtmpfs
# mount entry:	/usr	xfs
# mount entry:	/tmp	xfs
# mount entry:	/var	xfs
# mount entry:	/net	autofs
# mount entry:	/vol	autofs
# mount entry:	/	xfs

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 13216830486790783839, file_name: /homes/yll6162/project_metadata/project_hdf_block/train64_4194304.h5
# DXT, rank: 0, hostname: acfs.ece.northwestern.edu
# DXT, write_count: 0, read_count: 1494
# DXT, mnt_pt: /homes/yll6162, fs_type: xfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0   read      289           54632             512      0.0026      0.0026
 X_POSIX       0   read      290           58296             352      0.0026      0.0026
 X_POSIX       0   read      291           55232             328      0.0026      0.0026
 X_POSIX       0   read      292           55080             512      0.0026      0.0026
 X_POSIX       0   read      293           55560             512      0.0026      0.0026
 X_POSIX       0   read      294           55712             512      0.0026      0.0026
 X_POSIX       0   read      295           55864             512      0.0026      0.0026
 X_POSIX       0   read      296           56936             328      0.0026      0.0026
 X_POSIX       0   read      297           56016             512      0.0026      0.0026
 X_POSIX       0   read      298           56168             512      0.0026      0.0026
 X_POSIX       0   read      299           56496             512      0.0026      0.0026
 X_POSIX       0   read      300           56616             512      0.0027      0.0027
 X_POSIX       0   read      301           57832             328      0.0027      0.0027
 X_POSIX       0   read      302           56776             512      0.0027      0.0027
 X_POSIX       0   read      303           57264             512      0.0027      0.0027
 X_POSIX       0   read      304           57424             512      0.0027      0.0027
 X_POSIX       0   read      305           57560             512      0.0027      0.0027
 X_POSIX       0   read      306           57696             512      0.0027      0.0027
 X_POSIX       0   read      307           58160             512      0.0027      0.0027
 X_POSIX       0   read      308           56320             512      0.0027      0.0027
 X_POSIX       0   read      309           58648             512      0.0027      0.0027
 X_POSIX       0   read      310           56456             512      0.0027      0.0027
 X_POSIX       0   read      311           58784             544      0.0027      0.0027
 X_POSIX       0   read      312           59328             512      0.0027      0.0027
 X_POSIX       0   read      313           62664             352      0.0027      0.0027
 X_POSIX       0   read      314           59600             328      0.0027      0.0027
 X_POSIX       0   read      315           59448             512      0.0027      0.0027
 X_POSIX       0   read      316           59928             512      0.0027      0.0027
 X_POSIX       0   read      317           60080             512      0.0027      0.0027
 X_POSIX       0   read      318           60232             512      0.0027      0.0027
 X_POSIX       0   read      319           61304             328      0.0027      0.0027
 X_POSIX       0   read      320           60384             512      0.0027      0.0027
 X_POSIX       0   read      321           60536             512      0.0027      0.0027
 X_POSIX       0   read      322           60864             512      0.0027      0.0027
 X_POSIX       0   read      323           60984             512      0.0027      0.0027
 X_POSIX       0   read      324           62200             328      0.0028      0.0028
 X_POSIX       0   read      325           61144             512      0.0028      0.0028
 X_POSIX       0   read      326           61632             512      0.0028      0.0028
 X_POSIX       0   read      327           61792             512      0.0028      0.0028
 X_POSIX       0   read      328           61928             512      0.0028      0.0028
 X_POSIX       0   read      329           62064             512      0.0028      0.0028
 X_POSIX       0   read      330           62528             512      0.0028      0.0028
 X_POSIX       0   read      331           60688             512      0.0028      0.0028
 X_POSIX       0   read      332           63016             512      0.0028      0.0028
 X_POSIX       0   read      333           60824             512      0.0028      0.0028
 X_POSIX       0   read      334           63152             544      0.0028      0.0028
 X_POSIX       0   read      335           63696             512      0.0028      0.0028
 X_POSIX       0   read      336           67032             352      0.0028      0.0028
 X_POSIX       0   read      337           63968             328      0.0028      0.0028
 X_POSIX       0   read      338           63816             512      0.0028      0.0028
 X_POSIX       0   read      339           64296             512      0.0028      0.0028
 X_POSIX       0   read      340           64448             512      0.0028      0.0028
 X_POSIX       0   read      341           64600             512      0.0028      0.0028
 X_POSIX       0   read      342           65672             328      0.0028      0.0028
 X_POSIX       0   read      343           64752             512      0.0028      0.0028
 X_POSIX       0   read      344           64904             512      0.0028      0.0028
 X_POSIX       0   read      345           65232             512      0.0028      0.0028
 X_POSIX       0   read      346           65352             512      0.0028      0.0028
 X_POSIX       0   read      347           66568             328      0.0028      0.0028
 X_POSIX       0   read      348           65512             512      0.0028      0.0028
 X_POSIX       0   read      349           66000             512      0.0028      0.0028
 X_POSIX       0   read      350           66160             512      0.0029      0.0029
 X_POSIX       0   read      351           66296             512      0.0029      0.0029
 X_POSIX       0   read      352           66432             512      0.0029      0.0029
 X_POSIX       0   read      353           66896             512      0.0029      0.0029
 X_POSIX       0   read      354           65056             512      0.0029      0.0029
 X_POSIX       0   read      355           67384             512      0.0029      0.0029
 X_POSIX       0   read      356           65192             512      0.0029      0.0029
 X_POSIX       0   read      357           67520             544      0.0029      0.0029
 X_POSIX       0   read      358           68064             512      0.0029      0.0029
 X_POSIX       0   read      359           71400             352      0.0029      0.0029
 X_POSIX       0   read      360           68336             328      0.0029      0.0029
 X_POSIX       0   read      361           68184             512      0.0029      0.0029
 X_POSIX       0   read      362           68664             512      0.0029      0.0029
 X_POSIX       0   read      363           68816             512      0.0029      0.0029
 X_POSIX       0   read      364           68968             512      0.0029      0.0029
 X_POSIX       0   read      365           70040             328      0.0029      0.0029
 X_POSIX       0   read      366           69120             512      0.0029      0.0029
 X_POSIX       0   read      367           69272             512      0.0029      0.0029
 X_POSIX       0   read      368           69600             512      0.0029      0.0029
 X_POSIX       0   read      369           69720             512      0.0029      0.0029
 X_POSIX       0   read      370           70936             328      0.0029      0.0029
 X_POSIX       0   read      371           69880             512      0.0029      0.0029
 X_POSIX       0   read      372           70368             512      0.0029      0.0029
 X_POSIX       0   read      373           70528             512      0.0029      0.0029
 X_POSIX       0   read      374           70664             512      0.0029      0.0029
 X_POSIX       0   read      375           70800             512      0.0030      0.0030
 X_POSIX       0   read      376           71264             512      0.0030      0.0030
 X_POSIX       0   read      377           69424             512      0.0030      0.0030
 X_POSIX       0   read      378           71752             512      0.0030      0.0030
 X_POSIX       0   read      379           90552             328      0.0030      0.0030
 X_POSIX       0   read      380           69560             512      0.0030      0.0030
 X_POSIX       0   read      381           71888             544      0.0030      0.0030
 X_POSIX       0   read      382           72432             512      0.0030      0.0030
 X_POSIX       0   read      383           76096             352      0.0030      0.0030
 X_POSIX       0   read      384           73032             328      0.0030      0.0030
 X_POSIX       0   read      385           72880             512      0.0030      0.0030
 X_POSIX       0   read      386           73360             512      0.0030      0.0030
 X_POSIX       0   read      387           73512             512      0.0030      0.0030
 X_POSIX       0   read      388           73664             512      0.0030      0.0030
 X_POSIX       0   read      389           74736             328      0.0030      0.0030
 X_POSIX       0   read      390           73816             512      0.0030      0.0030
 X_POSIX       0   read      391           73968             512      0.0030      0.0030
 X_POSIX       0   read      392           74296             512      0.0030      0.0030
 X_POSIX       0   read      393           74416             512      0.0030      0.0030
 X_POSIX       0   read      394           75632             328      0.0030      0.0030
 X_POSIX       0   read      395           74576             512      0.0030      0.0030
 X_POSIX       0   read      396           75064             512      0.0030      0.0030
 X_POSIX       0   read      397           75224             512      0.0030      0.0030
 X_POSIX       0   read      398           75360             512      0.0030      0.0030
 X_POSIX       0   read      399           75496             512      0.0030      0.0030
 X_POSIX       0   read      400           75960             512      0.0030      0.0030
 X_POSIX       0   read      401           74120             512      0.0031      0.0031
 X_POSIX       0   read      402           76448             512      0.0031      0.0031
 X_POSIX       0   read      403           74256             512      0.0031      0.0031
 X_POSIX       0   read      404           76584             544      0.0031      0.0031
 X_POSIX       0   read      405           77128             512      0.0031      0.0031
 X_POSIX       0   read      406           80464             352      0.0031      0.0031
 X_POSIX       0   read      407           77400             328      0.0031      0.0031
 X_POSIX       0   read      408           77248             512      0.0031      0.0031
 X_POSIX       0   read      409           77728             512      0.0031      0.0031
 X_POSIX       0   read      410           77880             512      0.0031      0.0031
 X_POSIX       0   read      411           78032             512      0.0031      0.0031
 X_POSIX       0   read      412           79104             328      0.0031      0.0031
 X_POSIX       0   read      413           78184             512      0.0031      0.0031
 X_POSIX       0   read      414           78336             512      0.0031      0.0031
 X_POSIX       0   read      415           78664             512      0.0031      0.0031
 X_POSIX       0   read      416           78784             512      0.0031      0.0031
 X_POSIX       0   read      417           80000             328      0.0031      0.0031
 X_POSIX       0   read      418           78944             512      0.0031      0.0031
 X_POSIX       0   read      419           79432             512      0.0031      0.0031
 X_POSIX       0   read      420           79592             512      0.0031      0.0031
 X_POSIX       0   read      421           79728             512      0.0031      0.0031
 X_POSIX       0   read      422           79864             512      0.0031      0.0031
 X_POSIX       0   read      423           80328             512      0.0031      0.0032
 X_POSIX       0   read      424           78488             512      0.0032      0.0032
 X_POSIX       0   read      425           80816             512      0.0032      0.0032
 X_POSIX       0   read      426           78624             512      0.0032      0.0032
 X_POSIX       0   read      427           80952             544      0.0032      0.0032
 X_POSIX       0   read      428           81496             512      0.0032      0.0033
 X_POSIX       0   read      429           84832             352      0.0033      0.0033
 X_POSIX       0   read      430           81768             328      0.0033      0.0033
 X_POSIX       0   read      431           81616             512      0.0033      0.0033
 X_POSIX       0   read      432           82096             512      0.0033      0.0033
 X_POSIX       0   read      433           82248             512      0.0033      0.0033
 X_POSIX       0   read      434           82400             512      0.0033      0.0033
 X_POSIX       0   read      435           83472             328      0.0033      0.0033
 X_POSIX       0   read      436           82552             512      0.0033      0.0033
 X_POSIX       0   read      437           82704             512      0.0033      0.0033
 X_POSIX       0   read      438           83032             512      0.0033      0.0033
 X_POSIX       0   read      439           83152             512      0.0033      0.0033
 X_POSIX       0   read      440           84368             328      0.0033      0.0033
 X_POSIX       0   read      441           83312             512      0.0033      0.0033
 X_POSIX       0   read      442           83800             512      0.0033      0.0033
 X_POSIX       0   read      443           83960             512      0.0033      0.0033
 X_POSIX       0   read      444           84096             512      0.0033      0.0033
 X_POSIX       0   read      445           84232             512      0.0034      0.0034
 X_POSIX       0   read      446           84696             512      0.0034      0.0034
 X_POSIX       0   read      447           82856             512      0.0034      0.0034
 X_POSIX       0   read      448           85184             512      0.0034      0.0034
 X_POSIX       0   read      449           82992             512      0.0034      0.0034
 X_POSIX       0   read      450           85320             544      0.0034      0.0034
 X_POSIX       0   read      451           85864             512      0.0034      0.0034
 X_POSIX       0   read      452           89400             352      0.0034      0.0034
 X_POSIX       0   read      453           86336             328      0.0034      0.0034
 X_POSIX       0   read      454           36688             512      0.0034      0.0034
 X_POSIX       0   read      455           86664             512      0.0034      0.0034
 X_POSIX       0   read      456           86816             512      0.0034      0.0034
 X_POSIX       0   read      457           86968             512      0.0034      0.0034
 X_POSIX       0   read      458           88040             328      0.0034      0.0034
 X_POSIX       0   read      459           87120             512      0.0034      0.0034
 X_POSIX       0   read      460           87272             512      0.0034      0.0034
 X_POSIX       0   read      461           87600             512      0.0034      0.0034
 X_POSIX       0   read      462           87720             512      0.0034      0.0034
 X_POSIX       0   read      463           88936             328      0.0034      0.0034
 X_POSIX       0   read      464           87880             512      0.0034      0.0034
 X_POSIX       0   read      465           88368             512      0.0034      0.0034
 X_POSIX       0   read      466           88528             512      0.0034      0.0034
 X_POSIX       0   read      467           88664             512      0.0034      0.0034
 X_POSIX       0   read      468           88800             512      0.0034      0.0034
 X_POSIX       0   read      469           89264             512      0.0034      0.0034
 X_POSIX       0   read      470           87424             512      0.0035      0.0035
 X_POSIX       0   read      471           89752             512      0.0035      0.0035
 X_POSIX       0   read      472          108352             328      0.0035      0.0035
 X_POSIX       0   read      473           87560             512      0.0035      0.0035
 X_POSIX       0   read      474           89888             544      0.0035      0.0035
 X_POSIX       0   read      475           90432             512      0.0035      0.0035
 X_POSIX       0   read      476           94096             352      0.0035      0.0035
 X_POSIX       0   read      477           91032             328      0.0035      0.0035
 X_POSIX       0   read      478           90880             512      0.0035      0.0035
 X_POSIX       0   read      479           91360             512      0.0035      0.0035
 X_POSIX       0   read      480           91512             512      0.0035      0.0035
 X_POSIX       0   read      481           91664             512      0.0035      0.0035
 X_POSIX       0   read      482           92736             328      0.0035      0.0035
 X_POSIX       0   read      483           91816             512      0.0035      0.0035
 X_POSIX       0   read      484           91968             512      0.0035      0.0035
 X_POSIX       0   read      485           92296             512      0.0035      0.0035
 X_POSIX       0   read      486           92416             512      0.0035      0.0035
 X_POSIX       0   read      487           93632             328      0.0035      0.0035
 X_POSIX       0   read      488           92576             512      0.0035      0.0035
 X_POSIX       0   read      489           93064             512      0.0035      0.0035
 X_POSIX       0   read      490           93224             512      0.0035      0.0035
 X_POSIX       0   read      491           93360             512      0.0035      0.0035
 X_POSIX       0   read      492           93496             512      0.0035      0.0035
 X_POSIX       0   read      493           93960             512      0.0035      0.0035
 X_POSIX       0   read      494           92120             512      0.0035      0.0035
 X_POSIX       0   read      495           94448             512      0.0035      0.0035
 X_POSIX       0   read      496           92256             512      0.0036      0.0036
 X_POSIX       0   read      497           94584             544      0.0036      0.0036
 X_POSIX       0   read      498           95128             512      0.0036      0.0036
 X_POSIX       0   read      499           98464             352      0.0036      0.0036
 X_POSIX       0   read      500           95400             328      0.0036      0.0036
 X_POSIX       0   read      501           95248             512      0.0036      0.0036
 X_POSIX       0   read      502           95728             512      0.0036      0.0036
 X_POSIX       0   read      503           95880             512      0.0036      0.0036
 X_POSIX       0   read      504           96032             512      0.0036      0.0036
 X_POSIX       0   read      505           97104             328      0.0036      0.0036
 X_POSIX       0   read      506           96184             512      0.0036      0.0036
 X_POSIX       0   read      507           96336             512      0.0036      0.0036
 X_POSIX       0   read      508           96664             512      0.0036      0.0036
 X_POSIX       0   read      509           96784             512      0.0036      0.0036
 X_POSIX       0   read      510           98000             328      0.0036      0.0036
 X_POSIX       0   read      511           96944             512      0.0036      0.0036
 X_POSIX       0   read      512           97432             512      0.0036      0.0036
 X_POSIX       0   read      513           97592             512      0.0036      0.0036
 X_POSIX       0   read      514           97728             512      0.0036      0.0036
 X_POSIX       0   read      515           97864             512      0.0036      0.0036
 X_POSIX       0   read      516           98328             512      0.0036      0.0036
 X_POSIX       0   read      517           96488             512      0.0036      0.0036
 X_POSIX       0   read      518           98816             512      0.0036      0.0036
 X_POSIX       0   read      519           96624             512      0.0036      0.0036
 X_POSIX       0   read      520           98952             544      0.0036      0.0036
 X_POSIX       0   read      521           99496             512      0.0036      0.0037
 X_POSIX       0   read      522          102832             352      0.0037      0.0037
 X_POSIX       0   read      523           99768             328      0.0037      0.0037
 X_POSIX       0   read      524           99616             512      0.0037      0.0037
 X_POSIX       0   read      525          100096             512      0.0037      0.0037
 X_POSIX       0   read      526          100248             512      0.0037      0.0037
 X_POSIX       0   read      527          100400             512      0.0037      0.0037
 X_POSIX       0   read      528          101472             328      0.0037      0.0037
 X_POSIX       0   read      529          100552             512      0.0037      0.0037
 X_POSIX       0   read      530          100704             512      0.0037      0.0037
 X_POSIX       0   read      531          101032             512      0.0037      0.0037
 X_POSIX       0   read      532          101152             512      0.0037      0.0037
 X_POSIX       0   read      533          102368             328      0.0037      0.0037
 X_POSIX       0   read      534          101312             512      0.0037      0.0037
 X_POSIX       0   read      535          101800             512      0.0037      0.0037
 X_POSIX       0   read      536          101960             512      0.0037      0.0037
 X_POSIX       0   read      537          102096             512      0.0037      0.0037
 X_POSIX       0   read      538          102232             512      0.0037      0.0037
 X_POSIX       0   read      539          102696             512      0.0037      0.0037
 X_POSIX       0   read      540          100856             512      0.0037      0.0037
 X_POSIX       0   read      541          103184             512      0.0037      0.0037
 X_POSIX       0   read      542          100992             512      0.0037      0.0037
 X_POSIX       0   read      543          103320             544      0.0037      0.0037
 X_POSIX       0   read      544          103864             512      0.0037      0.0037
 X_POSIX       0   read      545          107200             352      0.0037      0.0037
 X_POSIX       0   read      546          104136             328      0.0037      0.0037
 X_POSIX       0   read      547          103984             512      0.0037      0.0037
 X_POSIX       0   read      548          104464             512      0.0038      0.0038
 X_POSIX       0   read      549          104616             512      0.0038      0.0038
 X_POSIX       0   read      550          104768             512      0.0038      0.0038
 X_POSIX       0   read      551          105840             328      0.0038      0.0038
 X_POSIX       0   read      552          104920             512      0.0038      0.0038
 X_POSIX       0   read      553          105072             512      0.0038      0.0038
 X_POSIX       0   read      554          105400             512      0.0038      0.0038
 X_POSIX       0   read      555          105520             512      0.0038      0.0038
 X_POSIX       0   read      556          106736             328      0.0038      0.0038
 X_POSIX       0   read      557          105680             512      0.0038      0.0038
 X_POSIX       0   read      558          106168             512      0.0038      0.0038
 X_POSIX       0   read      559          106328             512      0.0038      0.0038
 X_POSIX       0   read      560          106464             512      0.0038      0.0038
 X_POSIX       0   read      561          106600             512      0.0038      0.0038
 X_POSIX       0   read      562          107064             512      0.0038      0.0038
 X_POSIX       0   read      563          105224             512      0.0038      0.0038
 X_POSIX       0   read      564          107552             512      0.0038      0.0038
 X_POSIX       0   read      565          126152             328      0.0038      0.0038
 X_POSIX       0   read      566          105360             512      0.0038      0.0038
 X_POSIX       0   read      567          107688             544      0.0038      0.0038
 X_POSIX       0   read      568          108232             512      0.0038      0.0038
 X_POSIX       0   read      569          111896             352      0.0038      0.0038
 X_POSIX       0   read      570          108832             328      0.0038      0.0038
 X_POSIX       0   read      571          108680             512      0.0038      0.0038
 X_POSIX       0   read      572          109160             512      0.0038      0.0038
 X_POSIX       0   read      573          109312             512      0.0038      0.0039
 X_POSIX       0   read      574          109464             512      0.0039      0.0039
 X_POSIX       0   read      575          110536             328      0.0039      0.0039
 X_POSIX       0   read      576          109616             512      0.0039      0.0039
 X_POSIX       0   read      577          109768             512      0.0039      0.0039
 X_POSIX       0   read      578          110096             512      0.0039      0.0039
 X_POSIX       0   read      579          110216             512      0.0039      0.0039
 X_POSIX       0   read      580          111432             328      0.0039      0.0039
 X_POSIX       0   read      581          110376             512      0.0039      0.0039
 X_POSIX       0   read      582          110864             512      0.0039      0.0039
 X_POSIX       0   read      583          111024             512      0.0039      0.0039
 X_POSIX       0   read      584          111160             512      0.0039      0.0039
 X_POSIX       0   read      585          111296             512      0.0039      0.0039
 X_POSIX       0   read      586          111760             512      0.0039      0.0039
 X_POSIX       0   read      587          109920             512      0.0039      0.0039
 X_POSIX       0   read      588          112248             512      0.0039      0.0039
 X_POSIX       0   read      589          110056             512      0.0039      0.0039
 X_POSIX       0   read      590          112384             544      0.0039      0.0039
 X_POSIX       0   read      591          112928             512      0.0039      0.0039
 X_POSIX       0   read      592          116264             352      0.0039      0.0039
 X_POSIX       0   read      593          113200             328      0.0039      0.0039
 X_POSIX       0   read      594          113048             512      0.0039      0.0039
 X_POSIX       0   read      595          113528             512      0.0039      0.0039
 X_POSIX       0   read      596          113680             512      0.0039      0.0039
 X_POSIX       0   read      597          113832             512      0.0039      0.0039
 X_POSIX       0   read      598          114904             328      0.0039      0.0039
 X_POSIX       0   read      599          113984             512      0.0040      0.0040
 X_POSIX       0   read      600          114136             512      0.0040      0.0040
 X_POSIX       0   read      601          114464             512      0.0040      0.0040
 X_POSIX       0   read      602          114584             512      0.0040      0.0040
 X_POSIX       0   read      603          115800             328      0.0040      0.0040
 X_POSIX       0   read      604          114744             512      0.0040      0.0040
 X_POSIX       0   read      605          115232             512      0.0040      0.0040
 X_POSIX       0   read      606          115392             512      0.0040      0.0040
 X_POSIX       0   read      607          115528             512      0.0040      0.0040
 X_POSIX       0   read      608          115664             512      0.0040      0.0040
 X_POSIX       0   read      609          116128             512      0.0040      0.0040
 X_POSIX       0   read      610          114288             512      0.0040      0.0040
 X_POSIX       0   read      611          116616             512      0.0040      0.0040
 X_POSIX       0   read      612          114424             512      0.0040      0.0040
 X_POSIX       0   read      613          116752             544      0.0040      0.0040
 X_POSIX       0   read      614          117296             512      0.0040      0.0040
 X_POSIX       0   read      615          120632             352      0.0040      0.0040
 X_POSIX       0   read      616          117568             328      0.0040      0.0040
 X_POSIX       0   read      617          117416             512      0.0040      0.0040
 X_POSIX       0   read      618          117896             512      0.0040      0.0040
 X_POSIX       0   read      619          118048             512      0.0040      0.0040
 X_POSIX       0   read      620          118200             512      0.0040      0.0040
 X_POSIX       0   read      621          119272             328      0.0040      0.0040
 X_POSIX       0   read      622          118352             512      0.0040      0.0040
 X_POSIX       0   read      623          118504             512      0.0040      0.0040
 X_POSIX       0   read      624          118832             512      0.0041      0.0041
 X_POSIX       0   read      625          118952             512      0.0041      0.0041
 X_POSIX       0   read      626          120168             328      0.0041      0.0041
 X_POSIX       0   read      627          119112             512      0.0041      0.0041
 X_POSIX       0   read      628          119600             512      0.0041      0.0041
 X_POSIX       0   read      629          119760             512      0.0041      0.0041
 X_POSIX       0   read      630          119896             512      0.0041      0.0041
 X_POSIX       0   read      631          120032             512      0.0041      0.0041
 X_POSIX       0   read      632          120496             512      0.0041      0.0041
 X_POSIX       0   read      633          118656             512      0.0041      0.0041
 X_POSIX       0   read      634          120984             512      0.0041      0.0041
 X_POSIX       0   read      635          118792             512      0.0041      0.0041
 X_POSIX       0   read      636          121120             544      0.0041      0.0041
 X_POSIX       0   read      637          121664             512      0.0041      0.0041
 X_POSIX       0   read      638          125000             352      0.0041      0.0041
 X_POSIX       0   read      639          121936             328      0.0041      0.0041
 X_POSIX       0   read      640          121784             512      0.0041      0.0041
 X_POSIX       0   read      641          122264             512      0.0041      0.0041
 X_POSIX       0   read      642          122416             512      0.0041      0.0041
 X_POSIX       0   read      643          122568             512      0.0041      0.0041
 X_POSIX       0   read      644          123640             328      0.0041      0.0041
 X_POSIX       0   read      645          122720             512      0.0041      0.0041
 X_POSIX       0   read      646          122872             512      0.0041      0.0041
 X_POSIX       0   read      647          123200             512      0.0042      0.0042
 X_POSIX       0   read      648          123320             512      0.0042      0.0042
 X_POSIX       0   read      649          124536             328      0.0042      0.0042
 X_POSIX       0   read      650          123480             512      0.0042      0.0042
 X_POSIX       0   read      651          123968             512      0.0042      0.0042
 X_POSIX       0   read      652          124128             512      0.0042      0.0042
 X_POSIX       0   read      653          124264             512      0.0042      0.0042
 X_POSIX       0   read      654          124400             512      0.0042      0.0042
 X_POSIX       0   read      655          124864             512      0.0042      0.0042
 X_POSIX       0   read      656          123024             512      0.0042      0.0042
 X_POSIX       0   read      657          125352             512      0.0042      0.0042
 X_POSIX       0   read      658          143952             328      0.0042      0.0042
 X_POSIX       0   read      659          123160             512      0.0042      0.0043
 X_POSIX       0   read      660          125488             544      0.0043      0.0043
 X_POSIX       0   read      661          126032             512      0.0043      0.0043
 X_POSIX       0   read      662          129696             352      0.0043      0.0043
 X_POSIX       0   read      663          126632             328      0.0043      0.0043
 X_POSIX       0   read      664          126480             512      0.0043      0.0043
 X_POSIX       0   read      665          126960             512      0.0043      0.0043
 X_POSIX       0   read      666          127112             512      0.0043      0.0043
 X_POSIX       0   read      667          127264             512      0.0043      0.0043
 X_POSIX       0   read      668          128336             328      0.0043      0.0043
 X_POSIX       0   read      669          127416             512      0.0043      0.0043
 X_POSIX       0   read      670          127568             512      0.0043      0.0043
 X_POSIX       0   read      671          127896             512      0.0043      0.0043
 X_POSIX       0   read      672          128016             512      0.0043      0.0043
 X_POSIX       0   read      673          129232             328      0.0043      0.0043
 X_POSIX       0   read      674          128176             512      0.0043      0.0043
 X_POSIX       0   read      675          128664             512      0.0043      0.0043
 X_POSIX       0   read      676          128824             512      0.0043      0.0043
 X_POSIX       0   read      677          128960             512      0.0043      0.0043
 X_POSIX       0   read      678          129096             512      0.0043      0.0043
 X_POSIX       0   read      679          129560             512      0.0043      0.0043
 X_POSIX       0   read      680          127720             512      0.0043      0.0043
 X_POSIX       0   read      681          130048             512      0.0043      0.0043
 X_POSIX       0   read      682          127856             512      0.0043      0.0043
 X_POSIX       0   read      683          130184             544      0.0043      0.0043
 X_POSIX       0   read      684          130728             512      0.0043      0.0043
 X_POSIX       0   read      685          134064             352      0.0043      0.0043
 X_POSIX       0   read      686          131000             328      0.0043      0.0043
 X_POSIX       0   read      687          130848             512      0.0043      0.0043
 X_POSIX       0   read      688          131328             512      0.0044      0.0044
 X_POSIX       0   read      689          131480             512      0.0044      0.0044
 X_POSIX       0   read      690          131632             512      0.0044      0.0044
 X_POSIX       0   read      691          132704             328      0.0044      0.0044
 X_POSIX       0   read      692          131784             512      0.0044      0.0044
 X_POSIX       0   read      693          131936             512      0.0044      0.0044
 X_POSIX       0   read      694          132264             512      0.0044      0.0044
 X_POSIX       0   read      695          132384             512      0.0044      0.0044
 X_POSIX       0   read      696          133600             328      0.0044      0.0044
 X_POSIX       0   read      697          132544             512      0.0044      0.0044
 X_POSIX       0   read      698          133032             512      0.0044      0.0044
 X_POSIX       0   read      699          133192             512      0.0044      0.0044
 X_POSIX       0   read      700          133328             512      0.0044      0.0044
 X_POSIX       0   read      701          133464             512      0.0044      0.0044
 X_POSIX       0   read      702          133928             512      0.0044      0.0044
 X_POSIX       0   read      703          132088             512      0.0044      0.0044
 X_POSIX       0   read      704          134416             512      0.0044      0.0044
 X_POSIX       0   read      705          132224             512      0.0044      0.0044
 X_POSIX       0   read      706          134552             544      0.0044      0.0044
 X_POSIX       0   read      707          135096             512      0.0044      0.0044
 X_POSIX       0   read      708          138432             352      0.0044      0.0044
 X_POSIX       0   read      709          135368             328      0.0044      0.0044
 X_POSIX       0   read      710          135216             512      0.0044      0.0044
 X_POSIX       0   read      711          135696             512      0.0044      0.0044
 X_POSIX       0   read      712          135848             512      0.0044      0.0044
 X_POSIX       0   read      713          136000             512      0.0045      0.0045
 X_POSIX       0   read      714          137072             328      0.0045      0.0045
 X_POSIX       0   read      715          136152             512      0.0045      0.0045
 X_POSIX       0   read      716          136304             512      0.0045      0.0045
 X_POSIX       0   read      717          136632             512      0.0045      0.0045
 X_POSIX       0   read      718          136752             512      0.0045      0.0045
 X_POSIX       0   read      719          137968             328      0.0045      0.0045
 X_POSIX       0   read      720          136912             512      0.0045      0.0045
 X_POSIX       0   read      721          137400             512      0.0045      0.0045
 X_POSIX       0   read      722          137560             512      0.0045      0.0045
 X_POSIX       0   read      723          137696             512      0.0045      0.0045
 X_POSIX       0   read      724          137832             512      0.0045      0.0045
 X_POSIX       0   read      725          138296             512      0.0045      0.0045
 X_POSIX       0   read      726          136456             512      0.0045      0.0045
 X_POSIX       0   read      727          138784             512      0.0045      0.0045
 X_POSIX       0   read      728          136592             512      0.0045      0.0045
 X_POSIX       0   read      729          138920             544      0.0045      0.0045
 X_POSIX       0   read      730          139464             512      0.0045      0.0045
