Segment        Offset         Length         
11873          134222372      512            
11874          134268388      1384           
11875          134269412      512            
11876          134269564      512            
11877          134269716      512            
11878          134269868      512            
11879          134270004      512            
11880          134270044      512            
11881          134270164      512            
11882          134320336      512            
11883          134320496      840            
11884          134320984      512            
11885          134321120      512            
11886          134321256      512            
11887          134321392      840            
11888          134321856      864            
11889          134322344      512            
11890          134334664      1056           
11891          134335328      512            
11892          134335480      840            
11893          134335960      512            
11894          134336112      512            
11895          134336264      512            
11896          134336416      512            
11897          134336568      512            
11898          134504632      512            
11899          134504768      512            
11900          134504808      512            
11901          134504968      512            
11902          134505128      840            
11903          134505616      512            
11904          134505752      512            
11905          134505888      512            
11906          134506024      840            
11907          134506488      512            
11908          134564576      1408           
11909          134565592      512            
11910          134565744      840            
11911          134566224      512            
11912          134566376      512            
11913          134734464      512            
11914          134734616      512            
11915          134734768      512            
11916          134734904      512            
11917          134734944      512            
11918          134735064      512            
11919          134735224      512            
11920          134735384      840            
11921          134735872      512            
11922          134736008      512            
11923          134736144      512            
11924          134736280      512            
11925          134840040      1192           
11926          134840856      1056           
11927          134841520      840            
11928          134856872      840            
11929          134857352      512            
11930          134857504      512            
11931          134857656      512            
11932          134857808      512            
11933          134857960      512            
11934          134858096      512            
11935          134858136      512            
11936          134858256      512            
11937          134858416      512            
11938          134858576      328            
11939          134965156      512            
11940          134965316      512            
11941          134965452      512            
11942          134965588      512            
11943          134965724      840            
11944          134966188      864            
11945          134966676      512            
11946          134966796      512            
11947          134966948      512            
11948          134979444      1384           
11949          134980468      512            
11950          134980620      512            
11951          134980772      512            
11952          134980924      512            
11953          134981060      512            
11954          134981100      512            
11955          134981220      512            
11956          135049432      512            
11957          135049592      840            
11958          135050080      512            
11959          135050216      512            
11960          135050352      512            
11961          135050488      840            
11962          135050952      864            
11963          135051440      512            
11964          135058540      1056           
11965          135059204      512            
11966          135059356      840            
11967          135059836      512            
11968          135059988      512            
11969          135060140      512            
11970          135060292      512            
11971          135060444      512            
11972          135215724      512            
11973          135215860      512            
11974          135215900      512            
11975          135216060      512            
11976          135216220      840            
11977          135216708      512            
11978          135216844      512            
11979          135216980      512            
11980          135217116      840            
11981          135217580      512            
11982          135273548      1408           
11983          135274564      512            
11984          135274716      840            
11985          135275196      512            
11986          135275348      512            
11987          135481204      512            
11988          135481356      512            
11989          135481508      512            
11990          135481644      512            
11991          135481684      512            
11992          135481804      512            
11993          135481964      512            
11994          135482124      840            
11995          135482612      512            
11996          135482748      512            
11997          135482884      512            
11998          135483020      512            
11999          135622656      1192           
12000          135623472      1056           
12001          135624136      840            
12002          135640792      840            
12003          135641272      512            
12004          135641424      512            
12005          135641576      512            
12006          135641728      512            
12007          135641880      512            
12008          135642016      512            
12009          135642056      512            
12010          135642176      512            
12011          135642336      512            
12012          135642496      328            
12013          135775484      512            
12014          135775644      512            
12015          135775780      512            
12016          135775916      512            
12017          135776052      840            
12018          135776516      864            
12019          135777004      512            
12020          135777124      512            
12021          135777276      512            
12022          135790668      1384           
12023          135791692      512            
12024          135791844      512            
12025          135791996      512            
12026          135792148      512            
12027          135792284      512            
12028          135792324      512            
12029          135792444      512            
12030          136026380      512            
12031          136026540      840            
12032          136027028      512            
12033          136027164      512            
12034          136027300      512            
12035          136027436      840            
12036          136027900      864            
12037          136028388      512            
12038          136072368      1056           
12039          136073032      512            
12040          136073184      840            
12041          136073664      512            
12042          136073816      512            
12043          136073968      512            
12044          136074120      512            
12045          136074272      512            
12046          136183728      512            
12047          136183864      512            
12048          136183904      512            
12049          136184064      512            
12050          136184224      840            
12051          136184712      512            
12052          136184848      512            
12053          136184984      512            
12054          136185120      840            
12055          136185584      512            
12056          136224012      1408           
12057          136225028      512            
12058          136225180      840            
12059          136225660      512            
12060          136225812      512            
12061          136246684      512            
12062          136246836      512            
12063          136246988      512            
12064          136247124      512            
12065          136247164      512            
12066          136247284      512            
12067          136247444      512            
12068          136247604      840            
12069          136248092      512            
12070          136248228      512            
12071          136248364      512            
12072          136248500      512            
12073          136271612      1192           
12074          136272428      1056           
12075          136273092      840            
12076          136284652      840            
12077          136285132      512            
12078          136285284      512            
12079          136285436      512            
12080          136285588      512            
12081          136285740      512            
12082          136285876      512            
12083          136285916      512            
12084          136286036      512            
12085          136286196      512            
12086          136286356      328            
12087          136409900      512            
12088          136410060      512            
12089          136410196      512            
12090          136410332      512            
12091          136410468      840            
12092          136410932      864            
12093          136411420      512            
12094          136411540      512            
12095          136411692      512            
12096          136424812      1384           
12097          136425836      512            
12098          136425988      512            
12099          136426140      512            
12100          136426292      512            
12101          136426428      512            
12102          136426468      512            
12103          136426588      512            
12104          136859956      512            
12105          136860116      840            
12106          136860604      512            
12107          136860740      512            
12108          136860876      512            
12109          136861012      840            
12110          136861476      864            
12111          136861964      512            
12112          136955556      1056           
12113          136956220      512            
12114          136956372      840            
12115          136956852      512            
12116          136957004      512            
12117          136957156      512            
12118          136957308      512            
12119          136957460      512            
12120          137013492      512            
12121          137013628      512            
12122          137013668      512            
12123          137013828      512            
12124          137013988      840            
12125          137014476      512            
12126          137014612      512            
12127          137014748      512            
12128          137014884      840            
12129          137015348      512            
12130          137037692      1408           
12131          137038708      512            
12132          137038860      840            
12133          137039340      512            
12134          137039492      512            
12135          137078620      512            
12136          137078772      512            
12137          137078924      512            
12138          137079060      512            
12139          137079100      512            
12140          137079220      512            
12141          137079380      512            
12142          137079540      840            
12143          137080028      512            
12144          137080164      512            
12145          137080300      512            
12146          137080436      512            
12147          137117904      1192           
12148          137118720      1056           
12149          137119384      840            
12150          137139528      840            
12151          137140008      512            
12152          137140160      512            
12153          137140312      512            
12154          137140464      512            
12155          137140616      512            
12156          137140752      512            
12157          137140792      512            
12158          137140912      512            
12159          137141072      512            
12160          137141232      328            
12161          137267612      512            
12162          137267772      512            
12163          137267908      512            
12164          137268044      512            
12165          137268180      840            
12166          137268644      864            
12167          137269132      512            
12168          137269252      512            
12169          137269404      512            
12170          137280876      1384           
12171          137281900      512            
12172          137282052      512            
12173          137282204      512            
12174          137282356      512            
12175          137282492      512            
12176          137282532      512            
12177          137282652      512            
12178          137333804      512            
12179          137333964      840            
12180          137334452      512            
12181          137334588      512            
12182          137334724      512            
12183          137334860      840            
12184          137335324      864            
12185          137335812      512            
12186          137347732      1056           
12187          137348396      512            
12188          137348548      840            
12189          137349028      512            
12190          137349180      512            
12191          137349332      512            
12192          137349484      512            
12193          137349636      512            
12194          137778404      512            
12195          137778540      512            
12196          137778580      512            
12197          137778740      512            
12198          137778900      840            
12199          137779388      512            
12200          137779524      512            
12201          137779660      512            
12202          137779796      840            
12203          137780260      512            
12204          137931636      1408           
12205          137932652      512            
12206          137932804      840            
12207          137933284      512            
12208          137933436      512            
12209          137962228      512            
12210          137962380      512            
12211          137962532      512            
12212          137962668      512            
12213          137962708      512            
12214          137962828      512            
12215          137962988      512            
12216          137963148      840            
12217          137963636      512            
12218          137963772      512            
12219          137963908      512            
12220          137964044      512            
12221          137978864      1192           
12222          137979680      1056           
12223          137980344      840            
12224          137991800      840            
12225          137992280      512            
12226          137992432      512            
12227          137992584      512            
12228          137992736      512            
12229          137992888      512            
12230          137993024      512            
12231          137993064      512            
12232          137993184      512            
12233          137993344      512            
12234          137993504      328            
12235          138101368      512            
12236          138101528      512            
12237          138101664      512            
12238          138101800      512            
12239          138101936      840            
12240          138102400      864            
12241          138102888      512            
12242          138103008      512            
12243          138103160      512            
12244          138114616      1384           
12245          138115640      512            
12246          138115792      512            
12247          138115944      512            
12248          138116096      512            
12249          138116232      512            
12250          138116272      512            
12251          138116392      512            
12252          138344088      512            
12253          138344248      840            
12254          138344736      512            
12255          138344872      512            
12256          138345008      512            
12257          138345144      840            
12258          138345608      864            
12259          138346096      512            
12260          138387368      1056           
12261          138388032      512            
12262          138388184      840            
12263          138388664      512            
12264          138388816      512            
12265          138388968      512            
12266          138389120      512            
12267          138389272      512            
12268          138477224      512            
12269          138477360      512            
12270          138477400      512            
12271          138477560      512            
12272          138477720      840            
12273          138478208      512            
12274          138478344      512            
12275          138478480      512            
12276          138478616      840            
12277          138479080      512            
12278          138510320      1408           
12279          138511336      512            
12280          138511488      840            
12281          138511968      512            
12282          138512120      512            
12283          138657792      512            
12284          138657944      512            
12285          138658096      512            
12286          138658232      512            
12287          138658272      512            
12288          138658392      512            
12289          138658552      512            
12290          138658712      840            
12291          138659200      512            
12292          138659336      512            
12293          138659472      512            
12294          138659608      512            
12295          138811460      1192           
12296          138812276      1056           
12297          138812940      840            
12298          138833148      840            
12299          138833628      512            
12300          138833780      512            
12301          138833932      512            
12302          138834084      512            
12303          138834236      512            
12304          138834372      512            
12305          138834412      512            
12306          138834532      512            
12307          138834692      512            
12308          138834852      328            
12309          138944988      512            
12310          138945148      512            
12311          138945284      512            
12312          138945420      512            
12313          138945556      840            
12314          138946020      864            
12315          138946508      512            
12316          138946628      512            
12317          138946780      512            
12318          138959068      1384           
12319          138960092      512            
12320          138960244      512            
12321          138960396      512            
12322          138960548      512            
12323          138960684      512            
12324          138960724      512            
12325          138960844      512            
12326          139072436      512            
12327          139072596      840            
12328          139073084      512            
12329          139073220      512            
12330          139073356      512            
12331          139073492      840            
12332          139073956      864            
12333          139074444      512            
12334          139094872      1056           
12335          139095536      512            
12336          139095688      840            
12337          139096168      512            
12338          139096320      512            
12339          139096472      512            
12340          139096624      512            
12341          139096776      512            
12342          139308472      512            
12343          139308608      512            
12344          139308648      512            
12345          139308808      512            
12346          139308968      840            
12347          139309456      512            
12348          139309592      512            
12349          139309728      512            
12350          139309864      840            
12351          139310328      512            
12352          139377208      1408           
12353          139378224      512            
12354          139378376      840            
12355          139378856      512            
12356          139379008      512            
12357          139434072      512            
12358          139434224      512            
12359          139434376      512            
12360          139434512      512            
12361          139434552      512            
12362          139434672      512            
12363          139434832      512            
12364          139434992      840            
12365          139435480      512            
12366          139435616      512            
12367          139435752      512            
12368          139435888      512            
12369          139472632      1192           
12370          139473448      1056           
12371          139474112      840            
12372          139484408      840            
12373          139484888      512            
12374          139485040      512            
12375          139485192      512            
12376          139485344      512            
12377          139485496      512            
12378          139485632      512            
12379          139485672      512            
12380          139485792      512            
12381          139485952      512            
12382          139486112      328            
12383          139587540      512            
12384          139587700      512            
12385          139587836      512            
12386          139587972      512            
12387          139588108      840            
12388          139588572      864            
12389          139589060      512            
12390          139589180      512            
12391          139589332      512            
12392          139600004      1384           
12393          139601028      512            
12394          139601180      512            
12395          139601332      512            
12396          139601484      512            
12397          139601620      512            
12398          139601660      512            
12399          139601780      512            
12400          139701600      512            
12401          139701760      840            
12402          139702248      512            
12403          139702384      512            
12404          139702520      512            
12405          139702656      840            
12406          139703120      864            
12407          139703608      512            
12408          139718400      1056           
12409          139719064      512            
12410          139719216      840            
12411          139719696      512            
12412          139719848      512            
12413          139720000      512            
12414          139720152      512            
12415          139720304      512            
12416          139779632      512            
12417          139779768      512            
12418          139779808      512            
12419          139779968      512            
12420          139780128      840            
12421          139780616      512            
12422          139780752      512            
12423          139780888      512            
12424          139781024      840            
12425          139781488      512            
12426          139799824      1408           
12427          139800840      512            
12428          139800992      840            
12429          139801472      512            
12430          139801624      512            
12431          139845200      512            
12432          139845352      512            
12433          139845504      512            
12434          139845640      512            
12435          139845680      512            
12436          139845800      512            
12437          139845960      512            
12438          139846120      840            
12439          139846608      512            
12440          139846744      512            
12441          139846880      512            
12442          139847016      512            
12443          139895824      1192           
12444          139896640      1056           
12445          139897304      840            
12446          139927632      840            
12447          139928112      512            
12448          139928264      512            
12449          139928416      512            
12450          139928568      512            
12451          139928720      512            
12452          139928856      512            
12453          139928896      512            
12454          139929016      512            
12455          139929176      512            
12456          139929336      328            
12457          140075040      512            
12458          140075200      512            
12459          140075336      512            
12460          140075472      512            
12461          140075608      840            
12462          140076072      864            
12463          140076560      512            
12464          140076680      512            
12465          140076832      512            
12466          140088896      1384           
12467          140089920      512            
12468          140090072      512            
12469          140090224      512            
12470          140090376      512            
12471          140090512      512            
12472          140090552      512            
12473          140090672      512            
12474          140813184      512            
12475          140813344      840            
12476          140813832      512            
12477          140813968      512            
12478          140814104      512            
12479          140814240      840            
12480          140814704      864            
12481          140815192      512            
12482          140942084      1056           
12483          140942748      512            
12484          140942900      840            
12485          140943380      512            
12486          140943532      512            
12487          140943684      512            
12488          140943836      512            
12489          140943988      512            
12490          140968340      512            
12491          140968476      512            
12492          140968516      512            
12493          140968676      512            
12494          140968836      840            
12495          140969324      512            
12496          140969460      512            
12497          140969596      512            
12498          140969732      840            
12499          140970196      512            
12500          140979700      1408           
12501          140980716      512            
12502          140980868      840            
12503          140981348      512            
12504          140981500      512            
12505          141021532      512            
12506          141021684      512            
12507          141021836      512            
12508          141021972      512            
12509          141022012      512            
12510          141022132      512            
12511          141022292      512            
12512          141022452      840            
12513          141022940      512            
12514          141023076      512            
12515          141023212      512            
12516          141023348      512            
12517          141080792      1192           
12518          141081608      1056           
12519          141082272      840            
12520          141095600      840            
12521          141096080      512            
12522          141096232      512            
12523          141096384      512            
12524          141096536      512            
12525          141096688      512            
12526          141096824      512            
12527          141096864      512            
12528          141096984      512            
12529          141097144      512            
12530          141097304      328            
12531          141211400      512            
12532          141211560      512            
12533          141211696      512            
12534          141211832      512            
12535          141211968      840            
12536          141212432      864            
12537          141212920      512            
12538          141213040      512            
12539          141213192      512            
12540          141224328      1384           
12541          141225352      512            
12542          141225504      512            
12543          141225656      512            
12544          141225808      512            
12545          141225944      512            
12546          141225984      512            
12547          141226104      512            
12548          141281096      512            
12549          141281256      840            
12550          141281744      512            
12551          141281880      512            
12552          141282016      512            
12553          141282152      840            
12554          141282616      864            
12555          141283104      512            
12556          141290248      1056           
12557          141290912      512            
12558          141291064      840            
12559          141291544      512            
12560          141291696      512            
12561          141291848      512            
12562          141292000      512            
12563          141292152      512            
12564          141328248      512            
12565          141328384      512            
12566          141328424      512            
12567          141328584      512            
12568          141328744      840            
12569          141329232      512            
12570          141329368      512            
12571          141329504      512            
12572          141329640      840            
12573          141330104      512            
12574          141342400      1408           
12575          141343416      512            
12576          141343568      840            
12577          141344048      512            
12578          141344200      512            
12579          141399232      512            
12580          141399384      512            
12581          141399536      512            
12582          141399672      512            
12583          141399712      512            
12584          141399832      512            
12585          141399992      512            
12586          141400152      840            
12587          141400640      512            
12588          141400776      512            
12589          141400912      512            
12590          141401048      512            
12591          141452400      1192           
12592          141453216      1056           
12593          141453880      840            
12594          141462512      840            
12595          141462992      512            
12596          141463144      512            
12597          141463296      512            
12598          141463448      512            
12599          141463600      512            
12600          141463736      512            
12601          141463776      512            
12602          141463896      512            
12603          141464056      512            
12604          141464216      328            
12605          141525544      512            
12606          141525704      512            
12607          141525840      512            
12608          141525976      512            
12609          141526112      840            
12610          141526576      864            
12611          141527064      512            
12612          141527184      512            
12613          141527336      512            
12614          141534504      1384           
12615          141535528      512            
12616          141535680      512            
12617          141535832      512            
12618          141535984      512            
12619          141536120      512            
12620          141536160      512            
12621          141536280      512            
12622          141654924      512            
12623          141655084      840            
12624          141655572      512            
12625          141655708      512            
12626          141655844      512            
12627          141655980      840            
12628          141656444      864            
12629          141656932      512            
12630          141685188      1056           
12631          141685852      512            
12632          141686004      840            
12633          141686484      512            
12634          141686636      512            
12635          141686788      512            
12636          141686940      512            
12637          141687092      512            
12638          141750740      512            
12639          141750876      512            
12640          141750916      512            
12641          141751076      512            
12642          141751236      840            
12643          141751724      512            
12644          141751860      512            
12645          141751996      512            
12646          141752132      840            
12647          141752596      512            
12648          141776560      1408           
12649          141777576      512            
12650          141777728      840            
12651          141778208      512            
12652          141778360      512            
12653          141836168      512            
12654          141836320      512            
12655          141836472      512            
12656          141836608      512            
12657          141836648      512            
12658          141836768      512            
12659          141836928      512            
12660          141837088      840            
12661          141837576      512            
12662          141837712      512            
12663          141837848      512            
12664          141837984      512            
12665          141878612      1192           
12666          141879428      1056           
12667          141880092      840            
12668          141896636      840            
12669          141897116      512            
12670          141897268      512            
12671          141897420      512            
12672          141897572      512            
12673          141897724      512            
12674          141897860      512            
12675          141897900      512            
12676          141898020      512            
12677          141898180      512            
12678          141898340      328            
12679          142002284      512            
12680          142002444      512            
12681          142002580      512            
12682          142002716      512            
12683          142002852      840            
12684          142003316      864            
12685          142003804      512            
12686          142003924      512            
12687          142004076      512            
12688          142014732      1384           
12689          142015756      512            
12690          142015908      512            
12691          142016060      512            
12692          142016212      512            
12693          142016348      512            
12694          142016388      512            
12695          142016508      512            
12696          142038228      512            
12697          142038388      840            
12698          142038876      512            
12699          142039012      512            
12700          142039148      512            
12701          142039284      840            
12702          142039748      864            
12703          142040236      512            
12704          142045436      1056           
12705          142046100      512            
12706          142046252      840            
12707          142046732      512            
12708          142046884      512            
12709          142047036      512            
12710          142047188      512            
12711          142047340      512            
12712          142109756      512            
12713          142109892      512            
12714          142109932      512            
12715          142110092      512            
12716          142110252      840            
12717          142110740      512            
12718          142110876      512            
12719          142111012      512            
12720          142111148      840            
12721          142111612      512            
12722          142130996      1408           
12723          142132012      512            
12724          142132164      840            
12725          142132644      512            
12726          142132796      512            
12727          142439900      512            
12728          142440052      512            
12729          142440204      512            
12730          142440340      512            
12731          142440380      512            
12732          142440500      512            
12733          142440660      512            
12734          142440820      840            
12735          142441308      512            
12736          142441444      512            
12737          142441580      512            
12738          142441716      512            
12739          142680300      1192           
12740          142681116      1056           
12741          142681780      840            
12742          142728876      840            
12743          142729356      512            
12744          142729508      512            
12745          142729660      512            
12746          142729812      512            
12747          142729964      512            
12748          142730100      512            
12749          142730140      512            
12750          142730260      512            
12751          142730420      512            
12752          142730580      328            
12753          143043484      512            
12754          143043644      512            
12755          143043780      512            
12756          143043916      512            
12757          143044052      840            
12758          143044516      864            
12759          143045004      512            
12760          143045124      512            
12761          143045276      512            
12762          143076732      1384           
12763          143077756      512            
12764          143077908      512            
12765          143078060      512            
12766          143078212      512            
12767          143078348      512            
12768          143078388      512            
12769          143078508      512            
12770          143139852      512            
12771          143140012      840            
12772          143140500      512            
12773          143140636      512            
12774          143140772      512            
12775          143140908      840            
12776          143141372      864            
12777          143141860      512            
12778          143153228      1056           
12779          143153892      512            
12780          143154044      840            
12781          143154524      512            
12782          143154676      512            
12783          143154828      512            
12784          143154980      512            
12785          143155132      512            
12786          143251148      512            
12787          143251284      512            
12788          143251324      512            
12789          143251484      512            
12790          143251644      840            
12791          143252132      512            
12792          143252268      512            
12793          143252404      512            
12794          143252540      840            
12795          143253004      512            
12796          143291320      1408           
12797          143292336      512            
12798          143292488      840            
12799          143292968      512            
12800          143293120      512            
12801          143403440      512            
12802          143403592      512            
12803          143403744      512            
12804          143403880      512            
12805          143403920      512            
12806          143404040      512            
12807          143404200      512            
12808          143404360      840            
12809          143404848      512            
12810          143404984      512            
12811          143405120      512            
12812          143405256      512            
12813          143506944      1192           
12814          143507760      1056           
12815          143508424      840            
12816          143518640      1384           
12817          143519664      512            
12818          143519816      512            
12819          143519968      512            
12820          143520120      512            
12821          143520272      512            
12822          143520408      512            
12823          143520448      512            
12824          143520568      512            
12825          143963140      512            
12826          143963300      512            
12827          143963460      840            
12828          143963948      512            
12829          143964084      512            
12830          143964220      512            
12831          143964356      840            
12832          143964820      352            
12833          144062252      512            
12834          144062388      1056           
12835          144063084      840            
12836          144063564      512            
12837          144063716      512            
12838          144063868      512            
12839          144064020      512            
12840          144064172      512            
12841          144103692      512            
12842          144103828      512            
12843          144103868      512            
12844          144104028      512            
12845          144104188      840            
12846          144104676      512            
12847          144104812      512            
12848          144104948      512            
12849          144105084      840            
12850          144105548      512            
12851          144121328      1408           
